ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q42547	[MISSING]	CAT3 At1g20620 F2D10.40 F5M15.5	Catalase-3 (EC 1.11.1.6)	SUBUNIT: Homotetramer and heterotetramer. At least six or seven isozymes are produced from a mixture of 3 gene products.
Q9SQT4	[MISSING]	At3g06310 F24P17.23	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-A	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q9LD43	[MISSING]	CAC3 At2g38040 T8P21.5	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha, chloroplastic (ACCase subunit alpha) (Acetyl-CoA carboxylase carboxyltransferase subunit alpha) (EC 6.4.1.2)	SUBUNIT: Acetyl-CoA carboxylase is a heterohexamer composed of biotin carboxyl carrier protein, biotin carboxylase and two subunits each of ACCase subunit alpha and ACCase plastid-coded subunit beta (accD). {ECO:0000269|PubMed:10759501}.
Q8LKS5	[MISSING]	LACS7 At5g27600 F15A18.60	Long chain acyl-CoA synthetase 7, peroxisomal (EC 6.2.1.3)	SUBUNIT: Interacts with PEX5. {ECO:0000269|PubMed:16256065}.
Q9M9M6	[MISSING]	At3g03070 T17B22_24	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	SUBUNIT: Complex I is composed of at least 49 different subunits. This is a component of the iron-sulfur (IP) fragment of the enzyme.
Q9SAV3	[MISSING]	BCDH BETA1 At1g55510 T5A14.9	2-oxoisovalerate dehydrogenase subunit beta 1, mitochondrial (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component beta chain) (BCKDE1B) (BCKDH E1-beta)	SUBUNIT: Heterotetramer of alpha and beta chains. {ECO:0000250}.
Q9SDS7	[MISSING]	VHA-C DET3 VATC At1g12840 F13K23.9	V-type proton ATPase subunit C (V-ATPase subunit C) (Vacuolar H(+)-ATPase subunit C) (Vacuolar proton pump subunit C)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
Q9ZSA2	[MISSING]	CPK21 At4g04720 T4B21.13	Calcium-dependent protein kinase 21 (EC 2.7.11.1)	SUBUNIT: Interacts with SLAC1 and ABI1. {ECO:0000269|PubMed:20385816}.
O23236	[MISSING]	MPK14 At4g36450 AP22.98 C7A10.910	Mitogen-activated protein kinase 14 (AtMPK14) (MAP kinase 14) (EC 2.7.11.24)	SUBUNIT: Interacts with MKK3. {ECO:0000269|PubMed:19513235}.
O80800	[MISSING]	MTACP2 At1g65290 T8F5.6	Acyl carrier protein 2, mitochondrial (MtACP-2) (ACP) (NADH-ubiquinone oxidoreductase 9.6 kDa subunit)	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q43309	[MISSING]	ACS4 ACC4 At2g22810 T20K9.2	1-aminocyclopropane-1-carboxylate synthase 4 (ACC synthase 4) (EC 4.4.1.14) (S-adenosyl-L-methionine methylthioadenosine-lyase 4)	SUBUNIT: Homodimer and heterodimer. In vivo, the relevance of heterodimerization with other ACS enzymes is however unsure (By similarity). Interacts with XBAT32. Interacts (via its C-terminal region) with ETO1 and EOL1. {ECO:0000250, ECO:0000269|PubMed:18808454, ECO:0000269|PubMed:20511490}.
Q8LB02	[MISSING]	SDH2-2 At5g40650 MNF13.170 MNF13.21	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 2, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SUBUNIT: Component of complex II composed of eight subunits in plants: four classical SDH subunits SDH1, SDH2, SDH3 and SDH4 (a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit.), as well as four subunits unknown in mitochondria from bacteria and heterotrophic eukaryotes. {ECO:0000269|PubMed:15604729}.
Q8L7K9	[MISSING]	NAD-ME2 At4g00570 F6N23.16	NAD-dependent malic enzyme 2, mitochondrial (AtNAD-ME2) (NAD-malic enzyme 2) (EC 1.1.1.39)	SUBUNIT: Homodimer. Heterodimer of two related subunits in NAD-MEH complex. Interacts with NAD-ME1. {ECO:0000269|PubMed:18223148, ECO:0000269|PubMed:20133948, ECO:0000269|PubMed:20528775}.
Q42556	[MISSING]	AHA9 At1g80660 F23A5.1 T21F11.1	ATPase 9, plasma membrane-type (EC 3.6.3.6) (Proton pump 9)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-953. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
Q42396	[MISSING]	CPK12 CDPK9 At5g23580 MQM1.15	Calcium-dependent protein kinase 12 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK9) (AtCDPK9)	SUBUNIT: Interacts weakly with DI19. {ECO:0000269|PubMed:16438971}.
Q9LSD0	[MISSING]	TSO2 At3g27060 MOJ10.13	Ribonucleoside-diphosphate reductase small chain C (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase TSO2 subunit) (Ribonucleotide reductase small subunit C)	SUBUNIT: Homodimer and heterodimer with RNR2A. Heterotetramer of two R1 and two R2 chains (By similarity). Interacts with CSN7 (via C-terminal tail). {ECO:0000250, ECO:0000269|PubMed:21614643}.
Q9SJB3	[MISSING]	AHA5 At2g24520 F25P17.18	ATPase 5, plasma membrane-type (EC 3.6.3.6) (Proton pump 5)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-948. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
P47999	[MISSING]	OASB At2g43750 F18O19.14	Cysteine synthase, chloroplastic/chromoplastic (EC 2.5.1.47) (At.OAS.7-4) (Beta-substituted Ala synthase 2;1) (ARAth-Bsas2;1) (CSase B) (AtCS-B) (CS-B) (O-acetylserine (thiol)-lyase) (O-acetylserine sulfhydrylase) (OAS-TL B) (cpACS1)	SUBUNIT: Homodimer. Component of the cysteine synthase complex (CSC) composed of two OAS-TL dimers and one SAT hexamer (By similarity). {ECO:0000250}.
Q8LGE7	[MISSING]	At5g18800 F17K4.50	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-B	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q9SU94	[MISSING]	PRMT11 PAM1 PRMT1.1 PRMT1B At4g29510 T16L4.20	Protein arginine N-methyltransferase 1.1 (AtPRMT11) (EC 2.1.1.319) (Arginine methyltransferase pam1) (Histone-arginine N-methyltransferase PRMT11)	SUBUNIT: Interacts with PRMT12, MBD7 and MED36A. {ECO:0000269|PubMed:17666011, ECO:0000269|PubMed:17711414}.
Q8H186	[MISSING]	PBL1 BLK At3g55450 T22E16.110	Probable serine/threonine-protein kinase PBL1 (EC 2.7.11.1) (BIK1-like protein kinase) (PBS1-like protein 1)	SUBUNIT: Interacts with FLS2 (PubMed:20413097). Interacts with PEPR1 (PubMed:23431184). {ECO:0000269|PubMed:20413097, ECO:0000269|PubMed:23431184}.
F4KBF5	[MISSING]	TK1B At5g23070 MYJ24.6	Thymidine kinase b (AtTK1b) (EC 2.7.1.21)	SUBUNIT: Dimer. {ECO:0000269|PubMed:23351158}.
Q8L796	[MISSING]	PIP5K2 At1g77740 T32E8.7	Phosphatidylinositol 4-phosphate 5-kinase 2 (AtPIP5K2) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 2) (Diphosphoinositide kinase 2) (PtdIns(4)P-5-kinase 2)	SUBUNIT: Interacts with RABE1A, TUFA, RABE1C, RABE1D and RABE1E. {ECO:0000269|PubMed:19903693}.
Q9LY32	[MISSING]	AHA7 At3g60330 F27H5_120	ATPase 7, plasma membrane-type (EC 3.6.3.6) (Proton pump 7)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-960. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
Q9M101	[MISSING]	CPK23 At4g04740 T4B21.15	Calcium-dependent protein kinase 23 (EC 2.7.11.1)	SUBUNIT: Interacts with SLAC1 and ABI1. {ECO:0000269|PubMed:20385816}.
Q39193	[MISSING]	SRK2I 41K OSKL2 SNRK2.3 At5g66880 MUD21.14	Serine/threonine-protein kinase SRK2I (EC 2.7.11.1) (OST1-kinase-like 2) (Protein ATHPROKIN B) (SNF1-related kinase 2.3) (SnRK2.3)	SUBUNIT: Interacts with ABI1. {ECO:0000269|PubMed:19874541}.
Q39192	[MISSING]	SRK2D OSKL3 SNRK2.2 SPK2 At3g50500 T20E23.100	Serine/threonine-protein kinase SRK2D (EC 2.7.11.1) (OST1-kinase-like 3) (Protein ATHPROKIN A) (SNF1-related kinase 2.2) (SnRK2.2)	SUBUNIT: Interacts with ABI1. {ECO:0000269|PubMed:19874541}.
Q9SSS9	[MISSING]	ATPD At4g09650 T25P22.90	ATP synthase subunit delta, chloroplastic (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta)	SUBUNIT: F-type ATPases have 2 components, F(1) - the catalytic core - and F(0) - the membrane proton channel. F(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has four main subunits: a(1), b(1), b'(1) and c(10-14). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. F(1) is attached to F(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta, b and b' chains. {ECO:0000255|HAMAP-Rule:MF_01416}.
Q9AUE0	[MISSING]	CALS1 GSL6 At1g05570 F3F20.1 T25N20.22	Callose synthase 1 (EC 2.4.1.34) (1,3-beta-glucan synthase) (Protein GLUCAN SYNTHASE-LIKE 6)	SUBUNIT: Interacts with UGT1 and phragmoplastin. May form a functional complex with UGT1, ROP1 and phragmoplastin. {ECO:0000269|PubMed:11283334, ECO:0000269|PubMed:11283335}.
Q8LBZ7	[MISSING]	SDH2-1 At3g27380 K1G2.9	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 1, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SUBUNIT: Component of complex II composed of eight subunits in plants: four classical SDH subunits SDH1, SDH2, SDH3 and SDH4 (a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit.), as well as four subunits unknown in mitochondria from bacteria and heterotrophic eukaryotes. {ECO:0000269|PubMed:15604729}.
F4J6I6	[MISSING]	COQ6 At3g24200	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-)	SUBUNIT: Component of a multi-subunit COQ enzyme complex. {ECO:0000256|HAMAP-Rule:MF_03193}.
Q39041	[MISSING]	BFRUCT4 BETAFRUCT4 At1g12240 T28K15.3	Acid beta-fructofuranosidase 4, vacuolar (At beta fruct4) (AtBETAFRUCT4) (EC 3.2.1.26) (Acid invertase 4) (AI 4) (Acid sucrose hydrolase 4) (Vacuolar invertase 4) (Inv-V4) (VAC-INV 4) (VI 4)	SUBUNIT: May be present in two forms, a 70 kDa monomer and a heterodimer of the 30 kDa and 38 kDa subunits. The ratio of the levels of the two forms within cells appears to be regulated developmentally (By similarity). {ECO:0000250|UniProtKB:P29001}.
Q8LPK5	[MISSING]	CESA8 IRX1 LEW2 At4g18780 F28A21.190	Cellulose synthase A catalytic subunit 8 [UDP-forming] (AtCesA8) (EC 2.4.1.12) (Protein IRREGULAR XYLEM 1) (AtIRX1) (Protein LEAF WILTING 2)	SUBUNIT: Interacts with CESA4 and CESA7. Assembly with CESA4 and CESA7 is required for functional complex and localization in secondary cell wall deposition sites. Interacts with STL1 and STL2, but not with GOT1 (PubMed:27277162). {ECO:0000269|PubMed:11148295, ECO:0000269|PubMed:12538856, ECO:0000269|PubMed:12897249, ECO:0000269|PubMed:27277162}.
Q93VD3	[MISSING]	CIPK23 LKS1 PKS17 SnRK3.23 At1g30270 F12P21.6	CBL-interacting serine/threonine-protein kinase 23 (EC 2.7.11.1) (Protein LOW-K(+)-SENSITIVE 1) (SNF1-related kinase 3.23) (SOS2-like protein kinase PKS17)	SUBUNIT: Part of a K(+)-channel calcium-sensing kinase/phosphatase complex composed by a calcium sensor CBL (CBL1, CBL2, CBL3 or CBL9), a kinase CIPK (CIPK6, CIPK16 or CIPK23), a phosphatase PP2C (AIP1) and a K(+)-channel (AKT1). Interacts with AKT1, CBL1, CBL2, CBL3, CBL5, CBL8, CBL9 and NRT1.1. {ECO:0000269|PubMed:14730064, ECO:0000269|PubMed:16814720, ECO:0000269|PubMed:16895985, ECO:0000269|PubMed:17898163, ECO:0000269|PubMed:17922773, ECO:0000269|PubMed:19766570}.
Q94AY1	[MISSING]	AO FIN4 At5g14760 T9L3.60	L-aspartate oxidase, chloroplastic (EC 1.4.3.16) (Protein FLAGELLIN-INSENSITIVE 4)	SUBUNIT: Interacts in vitro with QS (PubMed:18978034). {ECO:0000269|PubMed:18978034}.
Q9C6Z3	[MISSING]	PDH-E1 BETA E1-BETA-1 At1g30120 T2H7.8	Pyruvate dehydrogenase E1 component subunit beta-2, chloroplastic (EC 1.2.4.1)	SUBUNIT: Tetramer of 2 alpha and 2 beta subunits. {ECO:0000250}.
Q9FLQ4	[MISSING]	At5g55070 MCO15.2	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1, mitochondrial (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2-1) (OGDC-E2-1) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 1) (E2K-1)	SUBUNIT: Forms a 24-polypeptide structural core with octahedral symmetry. {ECO:0000250}.
P32069	[MISSING]	ASA2 At2g29690 T27A16.21	Anthranilate synthase alpha subunit 2, chloroplastic (EC 4.1.3.27) (Anthranilate synthase component 1-2) (Anthranilate synthase component I-2)	SUBUNIT: Heterotetramer consisting of two non-identical subunits: a beta subunit and a large alpha subunit. {ECO:0000250}.
P32068	[MISSING]	ASA1 AMT1 JDL1 TRP5 WEI2 At5g05730 MJJ3.14	Anthranilate synthase alpha subunit 1, chloroplastic (EC 4.1.3.27) (Anthranilate synthase component 1-1) (Anthranilate synthase component I-1) (Protein A-METHYL TRYPTOPHAN RESISTANT 1) (Protein JASMONATE-INDUCED DEFECTIVE LATERAL ROOT 1) (Protein TRYPTOPHAN BIOSYNTHESIS 5) (Protein WEAK ETHYLENE INSENSITIVE 2)	SUBUNIT: Heterotetramer consisting of two non-identical subunits: a beta subunit and a large alpha subunit. {ECO:0000250}.
O64903	[MISSING]	NDPK2 At5g63310 MDC12.28	Nucleoside diphosphate kinase II, chloroplastic (NDK II) (NDP kinase II) (NDPK II) (NDPK Ia) (EC 2.7.4.6)	SUBUNIT: Interacts with PHYA, MPK3 and MPK6. {ECO:0000269|PubMed:12506203, ECO:0000269|PubMed:15465053}.
Q9SK66	[MISSING]	At2g20360 F11A3.9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	SUBUNIT: Complex I is composed of at least 49 different subunits. This a component of the hydrophobic protein fraction.
Q42565	[MISSING]	ASB1 TRP4 WEI7 At1g25220 F4F7.39	Anthranilate synthase beta subunit 1, chloroplastic (EC 4.1.3.27) (Anthranilate synthase component 2-1) (Anthranilate synthase, glutamine amidotransferase component 2-1) (Protein TRYPTOPHAN BIOSYNTHESIS 4) (Protein WEAK ETHYLENE INSENSITIVE 7)	SUBUNIT: Heterotetramer consisting of two non-identical subunits: a beta subunit and a large alpha subunit. {ECO:0000250}.
Q9SKC9	[MISSING]	At2g02050 F14H20.12	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q42538	[MISSING]	SAT5 SAT52 At5g56760 MIK19.23	Serine acetyltransferase 5 (AtSAT-5) (EC 2.3.1.30) (AtSERAT1;1) (SAT-c)	SUBUNIT: Homomultimer. {ECO:0000250}.
O49313	[MISSING]	At2g33220 F25I18.4	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13-B	SUBUNIT: Complex I is composed of at least 49 different subunits.
O23654	[MISSING]	VHA-A At1g78900 F9K20.5	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 3.6.3.14) (V-ATPase 69 kDa subunit) (Vacuolar H(+)-ATPase subunit A) (Vacuolar proton pump subunit alpha)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e). Binds to the deubiquitinating enzyme AMSH3.
P25856	[MISSING]	GAPA1 GAPA At3g26650 MLJ15.4 MLJ15_5	Glyceraldehyde-3-phosphate dehydrogenase GAPA1, chloroplastic (EC 1.2.1.13) (NADP-dependent glyceraldehydephosphate dehydrogenase A subunit 1)	SUBUNIT: Tetramer of either four A chains (GAPDH 2) or two A and two B chains (GAPDH 1). {ECO:0000269|PubMed:20516587, ECO:0000269|PubMed:22514274}.
P25857	[MISSING]	GAPB At1g42970 F13A11.3	Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic (EC 1.2.1.13) (NADP-dependent glyceraldehydephosphate dehydrogenase B)	SUBUNIT: Tetramer of either four A chains (GAPDH 2) or two A and two B chains (GAPDH 1). {ECO:0000250}.
Q8H135	[MISSING]	At5g08670	ATP synthase subunit beta (EC 3.6.3.14) (Fragment)	SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c. {ECO:0000256|RuleBase:RU003553}.
Q9LET1	[MISSING]	CRK7 At3g56760 T8M16.90	CDPK-related kinase 7 (AtCRK7) (EC 2.7.11.1) (Calcium/calmodulin-dependent protein kinase CRK7)	SUBUNIT: Binds calmodulin (CaM) in a calcium-dependent manner. {ECO:0000250}.
Q9SSJ8	[MISSING]	FAB1C At1g71010 F15H11.20	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Protein FORMS APLOID AND BINUCLEATE CELLS 1C)	SUBUNIT: Component of the PI(3,5)P2 regulatory complex at least composed of ATG18, SAC/FIG4, FAB1 and VAC14. {ECO:0000250}.
Q9FJP9	[MISSING]	SDH2-3 At5g65165 MQN23.10	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 3, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	SUBUNIT: Component of complex II composed of eight subunits in plants: four classical SDH subunits SDH1, SDH2, SDH3 and SDH4 (a flavoprotein (FP), an iron-sulfur protein (IP), and a cytochrome b composed of a large and a small subunit.), as well as four subunits unknown in mitochondria from bacteria and heterotrophic eukaryotes. {ECO:0000269|PubMed:15604729}.
Q9C9Z8	[MISSING]	VHA-E2 At3g08560 F17O14.3	V-type proton ATPase subunit E2 (V-ATPase subunit E2) (Vacuolar H(+)-ATPase subunit E isoform 2) (Vacuolar proton pump subunit E2)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
F4HRR5	[MISSING]	RBCS1A At1g67090 F1O19.14 F5A8.1 F5A8_1	Ribulose bisphosphate carboxylase small chain (EC 4.1.1.39)	SUBUNIT: 8 large chains + 8 small chains. {ECO:0000256|RuleBase:RU003627}.
Q06850	[MISSING]	CPK1 AK1 At5g04870 MUK11.19	Calcium-dependent protein kinase 1 (AtCDPK 1) (CDPK 1) (EC 2.7.11.1) (Calcium-dependent protein kinase isoform AK1)	SUBUNIT: Interacts with 14-3-3 proteins. {ECO:0000269|PubMed:16430916, ECO:0000269|PubMed:9688575}.
Q9LV11	[MISSING]	AHA11 At5g62670 MRG21.9	ATPase 11, plasma membrane-type (EC 3.6.3.6) (Proton pump 11)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-955. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
P55228	[MISSING]	APS1 ADG1 APS At5g48300 K23F3.2	Glucose-1-phosphate adenylyltransferase small subunit, chloroplastic (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADP-glucose synthase) (AGPase B) (Alpha-D-glucose-1-phosphate adenyl transferase)	SUBUNIT: Heterotetramer.
P55229	[MISSING]	ADG2 APL1 At5g19220 T24G5.120	Glucose-1-phosphate adenylyltransferase large subunit 1, chloroplastic (EC 2.7.7.27) (ADP-glucose pyrophosphorylase) (ADP-glucose synthase) (AGPase S) (Alpha-D-glucose-1-phosphate adenyl transferase)	SUBUNIT: Heterotetramer.
Q94BN0	[MISSING]	BT2 At3g48360 T29H11.120	BTB/POZ and TAZ domain-containing protein 2 (BTB and TAZ domain protein 2)	SUBUNIT: Interacts with CUL3A. Interacts with GTE11/BET10 through the BTB domain. {ECO:0000269|PubMed:15316289, ECO:0000269|PubMed:15772280}.
Q42577	[MISSING]	At5g11770 T22P22_160	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3)	SUBUNIT: Complex I is composed of at least 49 different subunits. This is a component of the iron-sulfur (IP) fragment of the enzyme.
Q94BT0	[MISSING]	SPS1 SPSA1 At5g20280 F5O24.170	Sucrose-phosphate synthase 1 (EC 2.4.1.14) (Sucrose-phosphate synthase 1F) (AtSPS1F) (Sucrose-phosphate synthase 5.1) (AtSPS5.1) (UDP-glucose-fructose-phosphate glucosyltransferase)	SUBUNIT: Homodimer or homotetramer. {ECO:0000250}.
Q9LVC8	[MISSING]	COQ5 At5g57300 MJB24.11	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)	SUBUNIT: Component of a multi-subunit COQ enzyme complex. {ECO:0000255|HAMAP-Rule:MF_03191}.
Q9T034	[MISSING]	At4g39280 T22F8.180	Phenylalanine--tRNA ligase alpha subunit, cytoplasmic (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	SUBUNIT: Tetramer of two alpha and two beta subunits. {ECO:0000250}.
Q9LUM0	[MISSING]	FAB1B At3g14270 MLN21.6	1-phosphatidylinositol-3-phosphate 5-kinase FAB1B (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (FYVE finger-containing phosphoinositide kinase) (PIKfyve) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Protein FORMS APLOID AND BINUCLEATE CELLS 1B)	SUBUNIT: Component of the PI(3,5)P2 regulatory complex at least composed of ATG18, SAC/FIG4, FAB1 and VAC14. {ECO:0000250}.
Q9FIJ2	[MISSING]	At5g47890 MCA23_23	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	SUBUNIT: Complex I is composed of at least 49 different subunits.
Q9FT73	[MISSING]	MED34 MED34_1 RECQ2 RECQL2 RQL2 At1g31360 T19E23.16	Mediator of RNA polymerase II transcription subunit 34 (ATP-dependent DNA helicase Q-like 2) (EC 3.6.4.12) (RecQ-like protein 2) (AtRecQ2) (AtRecQl2)	SUBUNIT: Component of the Mediator complex. Interacts with WEX. {ECO:0000269|PubMed:11058127, ECO:0000269|PubMed:17560376, ECO:0000269|PubMed:22021418}.
Q0WVA3	[MISSING]	At1g12840	V-type proton ATPase subunit C (Fragment)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex. {ECO:0000256|RuleBase:RU364010}.
Q9SH76	[MISSING]	AHA6 At2g07560 F9A16.7	ATPase 6, plasma membrane-type (EC 3.6.3.6) (Proton pump 6)	SUBUNIT: Binds to 14-3-3 proteins. The binding is induced by phosphorylation of Thr-948. Binding to 14-3-3 proteins activates the H(+)-ATPase (By similarity). {ECO:0000250}.
Q9M591	[MISSING]	CRD1 ACSF AT103 CHL27 ZIP At3g56940 F24I3.20	Magnesium-protoporphyrin IX monomethyl ester [oxidative] cyclase, chloroplastic (Mg-protoporphyrin IX monomethyl ester oxidative cyclase) (EC 1.14.13.81) (Copper response defect 1 protein) (Dicarboxylate diiron protein) (AtZIP) (MPE-cyclase)	SUBUNIT: Part of the FLU-containing chloroplast membrane complex composed of FLU, CRD1, PORB, PORC, CHLP and HEMA1. {ECO:0000269|PubMed:22212719}.
Q9XGM1	[MISSING]	VHA-D VATD VATPD At3g58730 T20N10_80	V-type proton ATPase subunit D (V-ATPase subunit D) (Vacuolar H(+)-ATPase subunit D) (Vacuolar proton pump subunit D)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
O49543	[MISSING]	NIFS1 MtNIFS1 NIFS NSF1 At5g65720 F6H11.150 MPA24.7	Cysteine desulfurase, mitochondrial (EC 2.8.1.7) (NIFS homolog 1) (AtNIFS1) (Protein AtMtNifS)	SUBUNIT: Interacts with FH (PubMed:22511606). Interacts with SUFE1 (PubMed:16437155). {ECO:0000269|PubMed:16437155, ECO:0000269|PubMed:22511606}.
O04196	[MISSING]	ISA1 At2g39930 T28M21.9	Isoamylase 1, chloroplastic (AtISA1) (EC 3.2.1.68)	SUBUNIT: Associates with ISA2 to form the heteromultimeric complex Iso1 required for amylopectin synthesis.
Q94CE4	[MISSING]	BCA4 CA4 At1g70410 F17O7.5	Beta carbonic anhydrase 4 (AtbCA4) (AtbetaCA4) (EC 4.2.1.1) (Beta carbonate dehydratase 4)	SUBUNIT: Interacts with DTX56. {ECO:0000269|PubMed:25599916}.
Q84JA6	[MISSING]	CESA4 IRX5 At5g44030 MRH10.14	Cellulose synthase A catalytic subunit 4 [UDP-forming] (AtCesA4) (EC 2.4.1.12) (Protein IRREGULAR XYLEM 5) (AtIRX5)	SUBUNIT: Interacts with CESA7 and CESA8. Assembly with CESA7 and CESA8 is required for functional complex and localization in secondary cell wall deposition sites. Interacts with STL1 and STL2, but not with GOT1 (PubMed:27277162). {ECO:0000269|PubMed:12538856, ECO:0000269|PubMed:12897249, ECO:0000269|PubMed:27277162}.
Q8LF80	[MISSING]	CDKB2-1 At1g76540 F14G6.14	Cyclin-dependent kinase B2-1 (CDKB2;1) (EC 2.7.11.22) (EC 2.7.11.23)	SUBUNIT: Interacts with CYCD4-1 and CKS1. {ECO:0000269|PubMed:11432958, ECO:0000269|PubMed:12857813}.
Q9ZUB3	[MISSING]	SPDSYN1 At1g23820 F5O8.38	Spermidine synthase 1 (SPDSY 1) (EC 2.5.1.16) (Putrescine aminopropyltransferase 1)	SUBUNIT: Homotetramer and heterodimer. Component of a multiprotein complex. Interacts with SPMS and SPDSYN2. {ECO:0000269|PubMed:12368503, ECO:0000269|Ref.6}.
Q9M0Y8	[MISSING]	NSF At4g04910 T1J1.4	Vesicle-fusing ATPase (EC 3.6.4.6) (N-ethylmaleimide-sensitive fusion protein) (Vesicular-fusion protein NSF)	SUBUNIT: Hexamer. Binds to SNARE-SNAP complexes to form 20S particles (By similarity). {ECO:0000250}.
P0CAN7	[MISSING]	VHA-E3 At1g64200 F22C12.4	V-type proton ATPase subunit E3 (V-ATPase subunit E3) (Vacuolar H(+)-ATPase subunit E isoform 3) (Vacuolar proton pump subunit E3)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
