ENTRY	GENE NAME	NAME	LOCATION
Q9M2M5	F28O9.70 At3g57220	At3g57220 (Glycosyl transferase family 4 protein) (UDP-GlcNAc:dolichol phosphate N-acetylglucosamine-1-phosphate transferase-like protein)	Cytoplasm
Q8GUN7	At1g36280 F15C21.8 F15C21_8	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	Cytoplasm
F4I032	EMB1144 embryo defective 1144 At1g48850 T24P22.3 T24P22_3	Chorismate synthase (EC 4.2.3.5)	Cytoplasm
O23155	C7A10.30 ''cytochrome P450 CYP81D4 cytochrome P450 family 81 polypeptide 4 polypeptide 4'' subfamily D At4g37330 F6G17.5	At4g37330 (Cytochrome P450, family 81, subfamily D, polypeptide 4) (Cytochrome P450-like protein)	Cytoplasm
Q9LU95	At3g25960	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
A0A1P8AMS6	At1g21400 F24J8.4 F24J8_4	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein	Cytoplasm
Q9FMJ4	MDC12.26 MDC12_26 At5g63290	At5g63290 (Oxygen-independent coproporphyrinogen-like protein) (Radical SAM superfamily protein)	Cytoplasm
Q9LX13	At5g10160 T31P16.150 T31P16_150	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase-like protein (At5g10160) (Putative uncharacterized protein At5g10160) (Thioesterase superfamily protein)	Cytoplasm
A0A1I9LP06	PHT4;3 phosphate transporter 4;3 At3g46980	Phosphate transporter 43	Cytoplasm
F4I0Y8	G6PD4 At1g09420 F14J9.8 F14J9_8	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Cytoplasm
A0A1P8AMV3	PLDEPSILON phospholipase D alpha 4 PLDALPHA4 At1g55180 F7A10.25 F7A10_25	Phospholipase D alpha 4	Cytoplasm
Q9T0A0	LACS4 At4g23850 T32A16_20	Long chain acyl-CoA synthetase 4 (EC 6.2.1.3)	Cytoplasm
A0A1P8B151	MIPS2 ATIPS2 ATMIPS1 ATMIPS2 MIPS1 At2g22240	Myo-inositol-1-phosphate synthase 2	Cytoplasm
A0A1P8AWC5	CYP735A2 cytochrome P450 family 735 polypeptide 2 subfamily A At1g67110 F5A8.3 F5A8_3	Cytochrome P450, family 735, subfamily A, polypeptide 2	Cytoplasm
Q9M0P1	At4g09520	Putative uncharacterized protein AT4g09520	Cytoplasm
A0A1P8B8B3	PLDGAMMA3 phospholipase D gamma 3 At4g11840 T26M18.50 T26M18_50	Phospholipase D gamma 3	Cytoplasm
Q8RX32	At1g07450 F22G5.20	Tropinone reductase homolog At1g07450 (EC 1.1.1.-)	Cytoplasm
A0A1P8AZN1	GPX4 ATGPX4 glutathione peroxidase 4 At2g48150 F11L15.5	Glutathione peroxidase 4	Cytoplasm
Q56Y21	At4g13290	Cytochrome p450-like protein	Cytoplasm
Q9STT3	T23J7.130 At3g47800	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	Cytoplasm
F4JGF4	RFNR1 ATRFNR1 root FNR 1 At4g05390 C6L9.70 C6L9_70	Ferredoxin--NADP reductase (EC 1.18.1.2)	Cytoplasm
Q9LYF8	At5g11720 T22P22.110 T22P22_110	AT5g11720/T22P22_110 (Alpha-glucosidase 1) (At5g11720/T22P22_110) (Glycosyl hydrolases family 31 protein)	Cytoplasm
Q56ZH9	At4g34030	3-methylcrotonyl-CoA carboxylase non-biotinylated subunit	Cytoplasm
F4JBI5	PHS1 PHOTOSENSITIVE 1 pyrimidine reductase PyrR At3g47390	Cytidine/deoxycytidylate deaminase family protein	Cytoplasm
B3H749	VTC4 At3g02870 F13E7.19 F13E7_19	Inositol monophosphatase family protein	Cytoplasm
Q9LVH6	At3g17940	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	Cytoplasm
Q8RY94	At4g18440 F28J12.100 F28J12_100	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	Cytoplasm
Q9ZW19	SDR At2g29360 F16P2.26	Tropinone reductase homolog At2g29360 (EC 1.1.1.-)	Cytoplasm
C0Z354	At3g01120	AT3G01120 protein	Cytoplasm
A0A1P8BF67	SDH2-3 succinate dehydrogenase 2-3 At5g65165	Succinate dehydrogenase 2-3	Cytoplasm
A0A178V5N5	At4g39280 AXX17_At4g44680	Uncharacterized protein	Cytoplasm
A0A1I9LLT1	PPT2 ATPPT2 PHOSPHATE TRANSLOCATOR 2 phosphate translocator 2 PHOSPHOENOLPYRUVATE (PEP) phosphoenolpyruvate (pep) At3g01550 F4P13.10 F4P13_10	Phosphoenolpyruvate (Pep)/phosphate translocator 2	Cytoplasm
A0A178VYJ2	At2g42490 AXX17_At2g39860	Uncharacterized protein	Cytoplasm
A0A1P8B4M0	At4g17360 Dl4715c FCAALL.417	Formyl transferase	Cytoplasm
Q56X00	At2g29990	Putative NADH dehydrogenase	Cytoplasm
Q3E9D5	SAMDC4 BUD2 At5g18930	S-adenosylmethionine decarboxylase proenzyme 4 (AdoMetDC4) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain (Protein BUSHY AND DWARF 2)]	Cytoplasm
C0Z395	At2g23600	AT2G23600 protein	Cytoplasm
A8MRE8	TIM PDTPI TRIOSEPHOSPHATE ISOMERASE triosephosphate isomerase At2g21170 F26H11.7 F26H11_7	Triosephosphate isomerase	Cytoplasm
A0A1P8B4A9	At4g33420 F17M5.180 F17M5_180	Peroxidase superfamily protein	Cytoplasm
A0A1P8AMT5	GSTF4 ATGSTF4 GLUTATHIONE S-TRANSFERASE 31 glutathione S-transferase F4 GST31 At1g02950 F22D16.5 F22D16_5	Glutathione S-transferase F4	Cytoplasm
Q460R0	At5g13930	Chalcone synthase family protein	Cytoplasm
W8PV36	AT2G03220	Glycosyltransferase (Fragment)	Cytoplasm
Q681L2	At5g25130	Cytochrome P450-like protein (Fragment)	Cytoplasm
A0A178VA69	PRMT6 ATPRMT6 At3g20020	Protein arginine methyltransferase 6	Cytoplasm
O64753	At2g34890 F19I3.12 F19I3_12	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	Cytoplasm
C4PW08	At4g39800	Inositol-3-phosphate synthase (EC 5.5.1.4)	Cytoplasm
Q0WM60	At1g13210	Calcium-transporting ATPase like protein (Fragment)	Cytoplasm
Q94F12	MMM17.15 MMM17.16 At3g13730 At3g13740	Putative uncharacterized protein At3g13730; MMM17.16 (Putative uncharacterized protein MMM17.15) (Ribonuclease III family protein)	Cytoplasm
O65545	F6I18.40 At4g31050	Putative uncharacterized protein AT4g31050 (Putative uncharacterized protein F6I18.40)	Cytoplasm
A0A1P8BGX3	MIOX5 MIK19.9 MIK19_9 myo-inositol oxygenase 5 At5g56640	Myo-inositol oxygenase 5	Cytoplasm
Q9LSH2	GAD5 At3g17760 MIG5.6	Glutamate decarboxylase 5 (GAD 5) (EC 4.1.1.15)	Cytoplasm
Q9SMQ4	SRK2F OSKL5 SNRK2.7 At4g40010 T5J17.180	Serine/threonine-protein kinase SRK2F (EC 2.7.11.1) (OST1-kinase-like 5) (SNF1-related kinase 2.7) (SnRK2.7)	Cytoplasm
B9DI56	At3g47520	AT3G47520 protein (Fragment)	Cytoplasm
A0A1I9LQU1	At3g09540	Pectate lyase (EC 4.2.2.2)	Cytoplasm
Q0WS13	At4g27070	Tryptophan synthase (EC 4.2.1.20)	Cytoplasm
P57750	DRT101 At5g18070 MRG7.2	Phosphoacetylglucosamine mutase (PAGM) (EC 5.4.2.3) (Acetylglucosamine phosphomutase) (DNA-damage-repair/toleration protein DRT101) (N-acetylglucosamine-phosphate mutase)	Cytoplasm
A0A1P8B993	GOX3 glycolate oxidase 3 At4g18360 F28J12.20 F28J12_20	Aldolase-type TIM barrel family protein	Cytoplasm
A0A1P8B5T1	GPX7 ATGPX7 GLUTATHIONE PEROXIDASE 7 glutathione peroxidase 7 At4g31870 F11C18.70 F11C18_70	Glutathione peroxidase 7	Cytoplasm
Q9LZ62	T32M21_230 ''cytochrome P450 CYP77A9 cytochrome P450 family 77 polypeptide 9 polypeptide 9'' subfamily A At5g04630 T1E3.4	Cytochrome P450, family 77, subfamily A, polypeptide 9 (Cytochrome P450-like protein)	Cytoplasm
W8PUX3	AT5G49190	Sucrose synthase (EC 2.4.1.13) (Fragment)	Cytoplasm
A0A1P8BB98	DES1 L-cysteine desulfhydrase 1 At5g28030 F15F15.100 F15F15_100	L-cysteine desulfhydrase 1	Cytoplasm
O23389	dl3725w ''cytochrome P450 CYP705A3 cytochrome P450 family 705 polypeptide 3 polypeptide 3'' subfamily A At4g15360 Dl3725W FCAALL.277	Cytochrome P450 like protein (Cytochrome P450, family 705, subfamily A, polypeptide 3)	Cytoplasm
Q8LPL3	At5g21100 T10F18.130 T10F18_130	Ascorbate oxidase-like protein (L-ascorbate oxidase, putative) (Plant L-ascorbate oxidase)	Cytoplasm
Q56Y83	At5g54960	Pyruvate decarboxylase	Cytoplasm
A0A1I9LQR9	At3g56300	Cysteinyl-tRNA synthetase, class Ia family protein	Cytoplasm
A0A1P8BEE5	APK4 At5g67520 K9I9.8 K9I9_8	Adenosine-5'-phosphosulfate (APS) kinase 4	Cytoplasm
Q1LYZ1	At3g44300	At3g44300 (Nitrilase 2)	Cytoplasm
A0A1I9LTP2	CYSC1 ARATH;BSAS3;1 ATCYSC1 CYSTEINE SYNTHASE CYSTEINE SYNTHASE C1 cysteine synthase C1 At3g61440	Cysteine synthase C1	Cytoplasm
Q9FE04	At3g28710 At3g28710/MZN14_20	AT3g28710 (Putative adenosine triphosphatase)	Cytoplasm
A0A1I9LM56	BGAL2 beta-galactosidase 2 At3g52840	Beta-galactosidase (EC 3.2.1.23)	Cytoplasm
Q56WX4	At4g37640	Plasma membrane-type calcium ATPase	Cytoplasm
A0A1P8AVN2	CYP78A8 ''cytochrome P450 cytochrome P450 family 78 polypeptide 8 polypeptide 8'' subfamily A At1g01190 F6F3.25	Cytochrome P450, family 78, subfamily A, polypeptide 8	Cytoplasm
Q0WSL0	At5g40760	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	Cytoplasm
A0A1P8BFP5	GA20OX2 AT2353 ATGA20OX2 gibberellin 20 oxidase 2 MIO24.5 MIO24_5 At5g51810	Gibberellin 20 oxidase 2	Cytoplasm
Q56YE5	At3g29320	Alpha-glucan phosphorylase (Fragment)	Cytoplasm
Q8LG64	CDKB2-2 At1g20930 F9H16.8	Cyclin-dependent kinase B2-2 (CDKB2;2) (EC 2.7.11.22) (EC 2.7.11.23)	Cytoplasm
Q56Z30	At5g50850	Pyruvate dehydrogenase E1 component beta subunit (Fragment)	Cytoplasm
F4I8Y7	CYP71A18 ''cytochrome P450 cytochrome P450 family 71 polypeptide 18 polypeptide 18'' subfamily A At1g11610 F25C20.24 F25C20_24	Cytochrome P450, family 71, subfamily A, polypeptide 18	Cytoplasm
A0A1P8AST6	GSTF5 ATGSTF5 At1g02940 F22D16.6 F22D16_6	Glutathione S-transferase (Class phi) 5	Cytoplasm
Q0WM74	At5g49810	Methionine S-methyltransferase (Fragment)	Cytoplasm
F4JID0	At4g08800 T32A17.110 T32A17_110	Protein kinase superfamily protein	Cytoplasm
Q570F0	At1g71695	Peroxidase (EC 1.11.1.7) (Fragment)	Cytoplasm
W8PUZ7	AT5G20280	Glycosyltransferase (Fragment)	Cytoplasm
Q9ZPS4	GAD3 At2g02000 F14H20.7	Glutamate decarboxylase 3 (GAD 3) (EC 4.1.1.15)	Cytoplasm
F4J0U9	CRD1 ACSF CHL27 COPPER RESPONSE DEFECT 1 At3g56940 T8M16.1	Dicarboxylate diiron protein, putative (Crd1)	Cytoplasm
Q0WWI1	At1g15690	Putative uncharacterized protein At1g15690 (Fragment)	Cytoplasm
O48661	SPDSYN2 At1g70310 F17O7.16	Spermidine synthase 2 (SPDSY 2) (EC 2.5.1.16) (Putrescine aminopropyltransferase 2)	Cytoplasm
Q8RWQ2	At3g54440	At3g54435 (Glycoside hydrolase family 2 protein)	Cytoplasm
Q56Z19	At3g52930	Fructose bisphosphate aldolase-like protein (Fragment)	Cytoplasm
A0A1I9LQ97	4CL5 4-coumarate:CoA ligase 5 At3g21230	4-coumarate:CoA ligase 5	Cytoplasm
Q9LM93	DPMS1 At1g20570 At1g20575 AT1G20575	At1g20575 (F2D10.6) (Glycosyltransferase) (Nucleotide-diphospho-sugar transferases superfamily protein) (Putative uncharacterized protein At1g20570)	Cytoplasm
Q9FLH8	At5g51830 MIO24.3	Probable fructokinase-7 (EC 2.7.1.4)	Cytoplasm
Q56ZB3	At5g11880	Diaminopimelate decarboxylase-like protein	Cytoplasm
B3H4N3	At4g32530 L23H3.10 L23H3_10	ATPase, F0/V0 complex, subunit C protein	Cytoplasm
Q1PEH3	At3g48540	Cytidine/deoxycytidylate deaminase family protein	Cytoplasm
Q8H137	At4g37430	Putative cytochrome P450 monooxygenase (CYP91A2) (Fragment)	Cytoplasm
A0A1P8ANM5	BCA6 ATBCA6 beta carbonic anhydrase 6 At1g58180 T15M6.18	Beta carbonic anhydrase 6	Cytoplasm
Q9LYR4	TRA2 transaldolase 2 At5g13420 T22N19.70 T22N19_70	Aldolase-type TIM barrel family protein (Putative transaldolase) (Transaldolase-like protein)	Cytoplasm
Q0WUS4	At2g22780	Malate dehydrogenase (EC 1.1.1.37)	Cytoplasm
Q0WSN6	At2g45440	Putative dihydrodipicolinate synthase	Cytoplasm
Q8H106	PTEN2B PTEN3 At3g50110 F3A4.190	Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and protein-tyrosine-phosphatase PTEN2B (EC 3.1.3.48) (EC 3.1.3.67) (Protein PHOSPHATASE AND TENSIN HOMOLOG 2-b) (AtPTEN2b) (AtPTEN3)	Cytoplasm
A0A1P8AWR1	CCR2 ATCCR2 cinnamoyl coa reductase At1g80820 F23A5.17 F23A5_17	Cinnamoyl coa reductase	Cytoplasm
F4JBH5	ASN1 AT-ASN1 DARK INDUCIBLE 6 DIN6 At3g47340	Glutamine-dependent asparagine synthase 1	Cytoplasm
B3H778	At4g24830 F6I7.40 F6I7_40	Arginosuccinate synthase family	Cytoplasm
W8PUX5	AT2G40190	Glycosyltransferase (Fragment)	Cytoplasm
Q06429	ACS1 ACC2 At3g61510 F2A19.110	1-aminocyclopropane-1-carboxylate synthase-like protein 1	Cytoplasm
Q0WWE9	At3g21720	Isocitrate lyase	Cytoplasm
Q8VYC4	At3g13180	NOL1/NOP2/sun family protein / antitermination NusB domain-containing protein (Putative sun (Fmu) protein) (Putative sun protein fmu)	Cytoplasm
A0A1P8B0I8	BGLU17 beta glucosidase 17 At2g44480 F4I1.29	Beta glucosidase 17	Cytoplasm
Q8L8L7	HGPT At1g71750 F14O23.13 F14O23_13	At1g71750 (Hypoxanthine ribosyl transferase, putative) (Hypoxanthine-guanine phosphoribosyltransferase)	Cytoplasm
A0A1P8AQF0	CSN5B AJH2 COP9-signalosome 5B CSN5 At1g71230 F3I17.12 F3I17_12	COP9-signalosome 5B	Cytoplasm
F4I3P5	At1g63660 F24D7.15 F24D7_15	GMP synthase (Glutamine-hydrolyzing), putative / glutamine amidotransferase	Cytoplasm
A0A1P8B1S3	ASA2 anthranilate synthase 2 ATHANSYNAB At2g29690 T27A16.21 T27A16_21	Anthranilate synthase 2	Cytoplasm
A0A1P8B0W9	At2g33220 F25I18.4 F25I18_4	GRIM-19 protein	Cytoplasm
A0A1P8APY6	UGE3 UDP-D-galactose 4-epimerase 3 UDP-D-glucose At1g63180 F16M19.8 F16M19_8	UDP-D-glucose/UDP-D-galactose 4-epimerase 3	Cytoplasm
Q8H135	At5g08670	ATP synthase subunit beta (EC 3.6.3.14) (Fragment)	Cytoplasm
F4I7M5	SPDS1 spermidine synthase 1 At1g23820 F5O8.38 F5O8_38	Spermidine synthase	Cytoplasm
A0A1I9LPH1	LOX2 ATLOX2 lipoxygenase 2 At3g45140	Lipoxygenase (EC 1.13.11.-)	Cytoplasm
Q8GWF7	At2g30750	Putative cytochrome P450	Cytoplasm
A0A1P8B6J0	NDB1 NAD(P)H dehydrogenase B1 At4g28220 F26K10.100 F26K10_100	NAD(P)H dehydrogenase B1	Cytoplasm
F4J3A5	F3H F3'H FLAVANONE 3-HYDROXYLASE flavanone 3-hydroxylase TRANSPARENT TESTA 6 TT6 At3g51240	Flavanone 3-hydroxylase	Cytoplasm
A0A1P8B1E5	At2g45300 F4L23.19	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	Cytoplasm
B3H6F9	OST1 ATOST1 OPEN STOMATA 1 P44 SNRK2-6 SNRK2.6 SRK2E At4g33950 F17I5.140 F17I5_140	Protein kinase superfamily protein	Cytoplasm
P48523	CAD4 CAD CAD-C CAD2 LCAD-C At3g19450 MLD14.19	Cinnamyl alcohol dehydrogenase 4 (AtCAD4) (EC 1.1.1.195) (Cinnamyl alcohol dehydrogenase C)	Cytoplasm
Q9FWX0	At1g12230 T28K15.4 T28K15_4	Aldolase superfamily protein (At1g12230) (Expressed protein) (T28K15.4 protein)	Cytoplasm
B3H556	At3g06310 F24P17.23 F24P17_23	Cox19-like CHCH family protein	Cytoplasm
Q56YR4	At2g30970	Aspartate aminotransferase (EC 2.6.1.1)	Cytoplasm
F4J0D8	At3g28715	ATPase, V0/A0 complex, subunit C/D	Cytoplasm
A0A1I9LMG6	BGL2 ''beta-1 3-GLUCANASE 3-GLUCANASE 2 3-glucanase 2 3-glucanase 2'' AtBG2 AtPR2 BETA-1 beta-1 BG2 PATHOGENESIS-RELATED PROTEIN 2 PR-2 PR2 At3g57260	Beta-1,3-glucanase 2	Cytoplasm
Q9SJ42	At2g05140 F5G3.4 F5G3_4	Phosphoribosylaminoimidazole carboxylase family protein / AIR carboxylase family protein (Putative phosphoribosylaminoimidazole carboxylase)	Cytoplasm
Q56X39	At1g62180	Putative adenosine-5'-phosphosulfate reductase	Cytoplasm
A0A1P8B7D9	At4g32360 F8B4.60	Pyridine nucleotide-disulfide oxidoreductase family protein	Cytoplasm
Q570J1	At5g49460	ATP-citrate lyase subunit B (Fragment)	Cytoplasm
A0A1P8B3H0	CCoAOMT1 At4g34050 F28A23.190 F28A23_190	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	Cytoplasm
Q0WWW4	At4g17260	L-lactate dehydrogenase (EC 1.1.1.27)	Cytoplasm
Q56ZF2	At2g21330	Fructose bisphosphate aldolase like protein (Fragment)	Cytoplasm
Q9LM02	SMT1 CPH At5g13710 MSH12.18	Cycloartenol-C-24-methyltransferase (EC 2.1.1.41) (24-sterol C-methyltransferase 1) (Sterol C-methyltransferase 1) (Protein CEPHALOPOD) (Protein STEROL METHYLTRANSFERASE 1)	Cytoplasm
O23514	dl4380w At4g16710 Dl4380W FCAALL.10	At4g16710 (Glycosyltransferase family protein 28) (Putative uncharacterized protein AT4g16710) (Putative uncharacterized protein At4g16710) (Putative uncharacterized protein dl4380w)	Cytoplasm
Q0WRP9	At4g19710	Aspartate kinase-homoserine dehydrogenase-like protein	Cytoplasm
A8MSF1	NFS1 ATNFS1 ATNIFS1 CYSTEINE DESULFURASE MPA24.7 MPA24_7 NIFS1 NITROGEN FIXATION S HOMOLOG 1 At5g65720	AT5G65720 protein (Nitrogen fixation S (NIFS)-like 1)	Cytoplasm
B3LF83	CYP74B2 HPL1 At4g15440 dl3766w	Probable inactive linolenate hydroperoxide lyase (Cytochrome P450 74B2) (Hydroperoxide lyase 1)	Cytoplasm
A0A1P8B4G8	At4g14930 Dl3505W FCAALL.200	Survival protein SurE-like phosphatase/nucleotidase	Cytoplasm
Q9C6Z2	NUDT25 NUDX25 At1g30110 T2H7.9	Nudix hydrolase 25 (AtNUDT25) (EC 3.6.1.17) (Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical))	Cytoplasm
A0A1P8AQK5	LACS9 At1g77590 T5M16.18 T5M16_18	Long chain acyl-CoA synthetase 9	Cytoplasm
Q9SI64	SPE1 At2g16500 F1P15.12	Arginine decarboxylase 1 (ADC 1) (ADC-O) (ARGDC 1) (EC 4.1.1.19)	Cytoplasm
A0A1P8AXK4	ACA2 alpha carbonic anhydrase 2 ATACA2 At2g28210 T3B23.12 T3B23_12	Alpha carbonic anhydrase 2	Cytoplasm
Q9LXG7	At5g15140 F8M21.30 F8M21_30	Aldose 1-epimerase family protein (Galactose mutarotase-like superfamily protein) (Putative aldose 1-epimerase-like protein)	Cytoplasm
Q0WLL3	At1g71880	Sucrose transport protein SUC1 (Fragment)	Cytoplasm
A0A1P8B718	CPK22 At4g04710 T4B21.12 T4B21_12	Calcium-dependent kinase-like protein	Cytoplasm
A0A1P8BDY0	At5g14650 T15N1.140 T15N1_140	Pectin lyase-like superfamily protein	Cytoplasm
Q56Z20	At2g20420	AT2G20420 protein (Succinyl-CoA ligase beta subunit) (Fragment)	Cytoplasm
A0A1P8AVR0	FMO flavin monooxygenase At1g12200 T28K15.7 T28K15_7	Flavin-binding monooxygenase family protein	Cytoplasm
F4J864	CYP76G1 ''cytochrome P450 cytochrome P450 family 76 polypeptide 1 polypeptide 1'' subfamily G At3g52970	Cytochrome P450, family 76, subfamily G, polypeptide 1	Cytoplasm
Q9SVP6	PRR2 PLR2 At4g13660 F18A5.50	Pinoresinol reductase 2 (AtPrR2) ((-)-pinoresinol reductase) (EC 1.23.1.3) (Pinoresinol-lariciresinol reductase 2) (AtPLR2)	Cytoplasm
A0A1P8AQP0	AVA-P2 ATVHA-C2 AVA-2PE VACUOLAR-TYPE H+ ATPASE C2 At1g19910 F6F9.3 F6F9_3	ATPase, F0/V0 complex, subunit C protein	Cytoplasm
F4J0A6	At3g28480	Oxoglutarate/iron-dependent oxygenase	Cytoplasm
F4ICG2	OVA9 ovule abortion 9 At1g25350 F4F7.26 F4F7_26	Glutamine-tRNA ligase, putative / glutaminyl-tRNA synthetase, putative / GlnRS	Cytoplasm
A0A1P8B687	At4g13720 F18A5.110 F18A5_110	Inosine triphosphate pyrophosphatase family protein	Cytoplasm
A0A1P8APQ2	SULTR1;3 SULFATE TANSPORTER SULTR1;3 sulfate transporter 1;3 At1g22150 F2E2.22 F2E2_22	Sulfate transporter 13	Cytoplasm
F4HUL6	CAT3 ATCAT3 catalase 3 SEN2 SENESCENCE 2 At1g20620 F5M15.5 F5M15_5	Catalase 3	Cytoplasm
A0A1P8ANV6	VHA-E3 At1g64200 F22C12.4 F22C12_4	Vacuolar H+-ATPase subunit E isoform 3	Cytoplasm
A0A1P8BHL0	PNT1 PEANUT 1 At5g22130	Mannosyltransferase family protein	Cytoplasm
Q8LEV7	At5g24420 K16H17.13	Probable 6-phosphogluconolactonase 3 (6PGL 3) (EC 3.1.1.31)	Cytoplasm
Q56Z27	At5g17230	Phytoene synthase	Cytoplasm
Q570E5	At3g26650	Glyceraldehyde 3-phosphate dehydrogenase A subunit	Cytoplasm
C0Z297	At1g74960	AT1G74960 protein (Fragment)	Cytoplasm
A0A1P8AW36	At1g51720 F19C24.7 F19C24_7	Amino acid dehydrogenase family protein	Cytoplasm
Q9SEE5	GAL1 GALK At3g06580 F5E6.9	Galactokinase (EC 2.7.1.6) (Galactose kinase)	Cytoplasm
Q8LAX0	HMT3 At3g22740 MWI23.11	Homocysteine S-methyltransferase 3 (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase 3) (AtHMT-3) (SMM:Hcy S-methyltransferase 3)	Cytoplasm
F4IIJ2	SK1 ATSK1 shikimate kinase 1 At2g21940 F7D8.26 F7D8_26	Shikimate kinase 1	Cytoplasm
Q0WUX7	At1g50110	Branched-chain-amino-acid aminotransferase (EC 2.6.1.42)	Cytoplasm
B9DG07	At3g45300	AT3G45300 protein (Fragment)	Cytoplasm
F4JF98	At3g55140	Pectate lyase (EC 4.2.2.2)	Cytoplasm
A0A1P8AWF0	PHT1;8 phosphate transporter 1;8 At1g20860 F9H16.16 F9H16_16	Phosphate transporter 18	Cytoplasm
F4IAW5	ASB1 TRP4 TRYPTOPHAN BIOSYNTHESIS 4 WEAK ETHYLENE INSENSITIVE7 WEI7 At1g25220 F4F7.39 F4F7_39	Anthranilate synthase beta subunit 1	Cytoplasm
Q67YZ8	At5g56650	At5g56650 (IAA-amino acid hydrolase homolog 1)	Cytoplasm
Q9SNY3	GMD1 At5g66280 K1L20.6	GDP-mannose 4,6 dehydratase 1 (EC 4.2.1.47) (GDP-D-mannose dehydratase 1) (GMD 1)	Cytoplasm
A0A1P8B3F6	CTF7 AtCTF7 ECO1 At4g31400 F3L17.7	Protein CTF7	Cytoplasm
A0A1P8BDR1	FUM2 FUMARASE 2 At5g50950 K3K7.11 K3K7_11	FUMARASE 2	Cytoplasm
F4JN38	CST CAST AWAY CONNEXIN 32 CX32 Kin4 kinase 4 At4g35600 F8D20.110 F8D20_110	Protein kinase superfamily protein	Cytoplasm
A0A1I9LQD4	CPK32 ATCPK32 CDPK32 At3g57530	Calcium-dependent protein kinase 32	Cytoplasm
B9DHF9	At1g62640	AT1G62640 protein	Cytoplasm
Q56Y32	At4g37770	1-aminocyclopropane-1-carboxylate synthase-like protein	Cytoplasm
Q9ZW16	TRI At2g29330 F16P2.29	Tropinone reductase homolog At2g29330 (EC 1.1.1.-)	Cytoplasm
A8MR36	At1g64710 F13O11.3 F13O11_3	GroES-like zinc-binding alcohol dehydrogenase family protein	Cytoplasm
Q9FK51	At5g18200 MRG7.16	ADP-glucose phosphorylase (EC 2.7.7.-) (ADP-glucose:phosphate adenylyltransferase)	Cytoplasm
Q56Z42	At5g03860	Malate synthase-like protein	Cytoplasm
Q56Z17	At2g38040	Carboxyltransferase alpha subunit	Cytoplasm
B9DHN8	At3g42050	AT3G42050 protein (Fragment)	Cytoplasm
A0A1P8AYS3	MGDC ATMGD3 MGD3 At2g11810 F7E22.4 F7E22_4	Monogalactosyldiacylglycerol synthase type C	Cytoplasm
Q56XQ1	At5g42800	Dihydroflavonol 4-reductase	Cytoplasm
B9DHW8	At4g35630	AT4G35630 protein (Fragment)	Cytoplasm
O23156	C7A10.40 ''cytochrome P450 CYP81D5 cytochrome P450 family 81 polypeptide 5 polypeptide 5'' subfamily D At4g37320 F6G17.8	Cytochrome P450, family 81, subfamily D, polypeptide 5 (Cytochrome P450-like protein) (Putative cytochrome p450 family protein)	Cytoplasm
F4I2W6	ATKDSA2 AtKDO8PS ATKSDA At1g16340 F3O9.14 F3O9_14	Aldolase superfamily protein	Cytoplasm
A0A1P8B6N4	APT3 At4g22570 F7K2.150 F7K2_150	Adenine phosphoribosyl transferase 3	Cytoplasm
Q9FY87	At5g09280 T5E8.80 T5E8_80	Pectate lyase (EC 4.2.2.2)	Cytoplasm
A0A1I9LS30	HA7 AHA7 H(+)-ATPase 7 At3g60330 T8B10.1	Plasma membrane ATPase (EC 3.6.3.6)	Cytoplasm
C0Z272	At3g01500	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	Cytoplasm
A0A1P8B848	NDB3 NAD(P)H dehydrogenase B3 At4g21490 F18E5.110 F18E5_110	NAD(P)H dehydrogenase B3	Cytoplasm
Q9SVQ9	At4g13180 F17N18.70 F17N18_70	AT4g13180/F17N18_70 (NAD(P)-binding Rossmann-fold superfamily protein) (Short-chain alcohol dehydrogenase like protein)	Cytoplasm
A8MRW9	HXK2 ATHXK2 HEXOKINASE 2 hexokinase 2 At2g19860 F6F22.11 F6F22_11	Phosphotransferase (EC 2.7.1.-)	Cytoplasm
Q0WMF7	At5g57350	Plasma membrane ATPase 3 (Fragment)	Cytoplasm
B9DGX9	At1g10130	AT1G10130 protein (Fragment)	Cytoplasm
