ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
Q42561	1	FATA FATA1 At3g25110 MJL12.5	Oleoyl-acyl carrier protein thioesterase 1, chloroplastic (EC 3.1.2.14) (18:0-acyl-carrier protein thioesterase) (18:0-ACP thioesterase) (Acyl-[acyl-carrier-protein] hydrolase)	[MISSING]
A8MRE8	1	TIM PDTPI TRIOSEPHOSPHATE ISOMERASE triosephosphate isomerase At2g21170 F26H11.7 F26H11_7	Triosephosphate isomerase	[MISSING]
A0A1P8BDU2	1	CYP735A1 cytochrome P450 family 735 MXI10.18 MXI10_18 polypeptide 1 subfamily A At5g38450	Cytochrome P450, family 735, subfamily A, polypeptide 1	[MISSING]
Q42538	1	SAT5 SAT52 At5g56760 MIK19.23	Serine acetyltransferase 5 (AtSAT-5) (EC 2.3.1.30) (AtSERAT1;1) (SAT-c)	SUBUNIT: Homomultimer. {ECO:0000250}.
F4HZ57	1	AVA-P4 At1g75630 F10A5.17 F10A5_17	V-type proton ATPase proteolipid subunit	[MISSING]
Q84JX1	1	PME19 ARATH5 At1g11590 T23J18.25	Probable pectinesterase/pectinesterase inhibitor 19 [Includes: Pectinesterase inhibitor 19 (Pectin methylesterase inhibitor 19); Pectinesterase 19 (PE 19) (EC 3.1.1.11) (Pectin methylesterase 19) (AtPME19) (Pectin methylesterase 5) (AtPME5)]	[MISSING]
Q9SZT6	1	''cytochrome P450 CYP81D2 cytochrome P450 family 81 polypeptide 2 polypeptide 2'' subfamily D At4g37360 F6G17.10 F6G17_10	Cytochrome P450, family 81, subfamily D, polypeptide 2 (Cytochrome p450-like protein)	[MISSING]
Q8L778	1	CESA5 At5g09870 MYH9.8	Cellulose synthase A catalytic subunit 5 [UDP-forming] (AtCesA5) (EC 2.4.1.12)	[MISSING]
F4IJW3	1	At2g35390 At2g35400 T32F12.23 T32F12_23	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	[MISSING]
O80912	1	PER23 P23 At2g38390 T19C21.12	Peroxidase 23 (Atperox P23) (EC 1.11.1.7) (ATP34)	[MISSING]
Q6TBX7	1	CYP97C1 LUT1 At3g53130 T4D2.60	Carotene epsilon-monooxygenase, chloroplastic (EC 1.14.99.45) (Cytochrome P450 97C1) (Protein LUTEIN DEFICIENT 1)	[MISSING]
B9DHW8	1	At4g35630	AT4G35630 protein (Fragment)	[MISSING]
Q9FJM5	1	ASB2 At5g57890	Anthranilate synthase beta subunit 2, chloroplastic (EC 4.1.3.27) (Anthranilate synthase component 2-2) (Anthranilate synthase, glutamine amidotransferase component 2-2)	SUBUNIT: Heterotetramer consisting of two non-identical subunits: a beta subunit and a large alpha subunit. {ECO:0000250}.
Q0WPI8	1	At4g29900	Calcium-transporting ATPase (EC 3.6.3.8)	[MISSING]
W8QPD2	1	AT4G39350	Cellulose synthase (EC 2.4.1.12) (Fragment)	[MISSING]
B9DFQ9	1	EMB1467 CI76 embryo defective 1467 MPA22.5 MPA22_5 At5g37510	AT5G37510 protein (NADH-ubiquinone dehydrogenase)	[MISSING]
Q67ZE7	1	At5g22410	Peroxidase (EC 1.11.1.7)	[MISSING]
A0A1P8BF02	1	SUS2 ATSUS2 SSA SUCROSE SYNTHASE sucrose synthase 2 At5g49190 K21P3.6 K21P3_6	Sucrose synthase (EC 2.4.1.13)	[MISSING]
F4IDD6	1	At1g72550 F28P22.26 F28P22_26	tRNA synthetase beta subunit family protein	[MISSING]
F4KC24	1	At5g57655	Xylose isomerase (EC 5.3.1.5)	[MISSING]
Q9SJX1	1	HEMA3 At2g31250 F16D14.9	Probable glutamyl-tRNA reductase 3, chloroplastic (EC 1.2.1.70)	[MISSING]
A0A1P8BBX1	1	NIT4 AtNIT4 NITRILASE 4 nitrilase 4 At5g22300 T6G21.6	Nitrilase 4	[MISSING]
W8Q6K8	1	AT4G14090	Glycosyltransferase (EC 2.4.1.-) (Fragment)	[MISSING]
A0A1P8BDY0	1	At5g14650 T15N1.140 T15N1_140	Pectin lyase-like superfamily protein	[MISSING]
Q43309	1	ACS4 ACC4 At2g22810 T20K9.2	1-aminocyclopropane-1-carboxylate synthase 4 (ACC synthase 4) (EC 4.4.1.14) (S-adenosyl-L-methionine methylthioadenosine-lyase 4)	SUBUNIT: Homodimer and heterodimer. In vivo, the relevance of heterodimerization with other ACS enzymes is however unsure (By similarity). Interacts with XBAT32. Interacts (via its C-terminal region) with ETO1 and EOL1. {ECO:0000250, ECO:0000269|PubMed:18808454, ECO:0000269|PubMed:20511490}.
P17597	1	ALS AHAS CSR1 TZP5 At3g48560 T8P19.70	Acetolactate synthase, chloroplastic (AtALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase) (Protein CHLORSULFURON RESISTANT 1)	SUBUNIT: Homodimer or homotetramer. The acetolactate synthase complex contains both large catalytic subunits and small regulatory subunits. {ECO:0000269|PubMed:16407096, ECO:0000269|PubMed:19187232, ECO:0000269|PubMed:9355748}.
F4IKL5	1	At2g29300 F16P2.32 F16P2_32	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
Q9CA67	1	CHLP At1g74470 F1M20.15	Geranylgeranyl diphosphate reductase, chloroplastic (EC 1.3.1.83) (Geranylgeranyl reductase)	SUBUNIT: Part of the FLU-containing chloroplast membrane complex composed of FLU, CRD1, PORB, PORC, CHLP and HEMA1. {ECO:0000269|PubMed:22212719}.
Q3EC42	1	At2g07785	NADH dehydrogenase family protein	[MISSING]
O23273	1	MET4 DMT2 MET2 METIIa At4g14140 dl3110w	DNA (cytosine-5)-methyltransferase 4 (EC 2.1.1.37) (DNA methyltransferase 4) (DNA methyltransferase IIa) (DMT02) (MET02)	[MISSING]
Q56ZH9	1	At4g34030	3-methylcrotonyl-CoA carboxylase non-biotinylated subunit	[MISSING]
Q9LX12	1	IPS3 MIPS3 At5g10170 T31P16_160	Probable inositol 3-phosphate synthase isozyme 3 (AtIPS3) (MIP synthase 3) (EC 5.5.1.4) (Myo-inositol 1-phosphate synthase 3) (AtMIPS 3) (MI-1-P synthase 3)	[MISSING]
A0A1P8B9L6	1	MAM1 2-ISOPROPYLMALATE SYNTHASE 2-ISOPROPYLMALATE SYNTHASE 3 IMS3 METHYLTHIOALKYLMALATE SYNTHASE At5g23010 T20O7.3 T20O7_3	Methylthioalkylmalate synthase 1	[MISSING]
Q67Z30	1	At2g39040	Peroxidase (EC 1.11.1.7)	[MISSING]
A0A1P8BE13	1	UPM1 MHK7.8 MHK7_8 urophorphyrin methylase 1 At5g40850	Urophorphyrin methylase 1	[MISSING]
Q42534	1	PME2 ARATH8 At1g53830 T18A20.6	Pectinesterase 2 (PE 2) (EC 3.1.1.11) (Pectin methylesterase 2) (AtPME2)	[MISSING]
A0A1I9LNB8	1	BT2 ATBT2 BTB and TAZ domain protein 2 At3g48360	BTB and TAZ domain protein 2	[MISSING]
Q56X13	1	At1g14610	Valyl tRNA synthetase	[MISSING]
B9DFY2	1	At5g25930	AT5G25930 protein (Fragment)	[MISSING]
A0A1P8B9A7	1	CYL1 CYCLOPS 1 MSH12.16 MSH12_16 N-ACETYL-GLUCOSAMINIDASE NAGLU At5g13690	Alpha-N-acetylglucosaminidase family / NAGLU family	[MISSING]
Q42577	1	At5g11770 T22P22_160	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial (EC 1.6.5.3) (EC 1.6.99.3)	SUBUNIT: Complex I is composed of at least 49 different subunits. This is a component of the iron-sulfur (IP) fragment of the enzyme.
A0A1P8B7Z0	1	PSD1 At4g16700 Dl4375c FCAALL.4	Phosphatidylserine decarboxylase 1	[MISSING]
Q94ID1	1	IPT7 At3g23630 MDB19.12	Adenylate isopentenyltransferase 7, mitochondrial (AtIPT7) (EC 2.5.1.112) (Adenylate dimethylallyltransferase 7) (Cytokinin synthase 7)	[MISSING]
Q56ZQ1	1	At5g42180	Peroxidase	[MISSING]
Q84WW2	1	EMB2024 At5g24400 K16H17.11	Probable 6-phosphogluconolactonase 5, chloroplastic (6PGL 5) (EC 3.1.1.31) (Protein EMBRYO DEFECTIVE 2024)	[MISSING]
F4IE35	1	At1g26130 F28B23.19 F28B23_19	Phospholipid-transporting ATPase (EC 3.6.3.1)	[MISSING]
A0A1P8BG38	1	MJB21.12 MJB21_12 At5g42740	Glucose-6-phosphate isomerase (EC 5.3.1.9)	[MISSING]
Q9M876	1	EMB2768 FAC31 At3g02660 F16B3.29	Tyrosine--tRNA ligase, chloroplastic/mitochondrial (EC 6.1.1.1) (Protein EMBRYO DEFECTIVE 2768) (Protein EMBRYONIC FACTOR 31) (Tyrosyl-tRNA synthetase) (TyrRS)	[MISSING]
Q9SLG9	1	PIP5K5 At2g41210 T3K9.2	Phosphatidylinositol 4-phosphate 5-kinase 5 (AtPIP5K5) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 5) (Diphosphoinositide kinase 5) (PtdIns(4)P-5-kinase 5)	[MISSING]
O24457	1	PDH-E1 ALPHA At1g01090 T25K16.8	Pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic (EC 1.2.4.1)	SUBUNIT: Tetramer of 2 alpha and 2 beta subunits. {ECO:0000250}.
A0A1I9LMN7	1	At3g49160	Pyruvate kinase family protein	[MISSING]
A0A1I9LNF1	1	GDH3 glutamate dehydrogenase 3 At3g03910 F20H23.4	Glutamate dehydrogenase	[MISSING]
Q9FFI9	1	MKP11.14 MKP11_14 At5g17200	Pectin lyase-like superfamily protein (Polygalacturonase-like protein)	[MISSING]
A0A1P8APQ2	1	SULTR1;3 SULFATE TANSPORTER SULTR1;3 sulfate transporter 1;3 At1g22150 F2E2.22 F2E2_22	Sulfate transporter 13	[MISSING]
B9DFU6	1	At3g08590	AT3G08590 protein	[MISSING]
Q56Z86	1	At1g12900	Glyceraldehyde 3-phosphate dehydrogenase A (Fragment)	[MISSING]
Q96266	1	GSTF8 GST6 GSTF5 At2g47730 F17A22.12	Glutathione S-transferase F8, chloroplastic (AtGSTF8) (EC 2.5.1.18) (AtGSTF5) (GST class-phi member 8) (Glutathione S-transferase 6)	[MISSING]
W8Q6G0	1	AT5G05170	Cellulose synthase (EC 2.4.1.12) (Fragment)	[MISSING]
F4I035	1	At1g48860 T24P22.2	RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta	[MISSING]
Q42479	1	CPK3 CDPK6 At4g23650 F9D16.120	Calcium-dependent protein kinase 3 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK6) (AtCDPK6)	[MISSING]
A0A068FPW7	1	AT4G27550	Glycosyltransferase (Fragment)	[MISSING]
Q9LTC0	1	PBL19 At5g47070 K14A3.2	Probable serine/threonine-protein kinase PBL19 (EC 2.7.11.1) (PBS1-like protein 19)	[MISSING]
B3DNP3	1	At3g27180	At3g27180 (S-adenosyl-L-methionine-dependent methyltransferases superfamily protein)	[MISSING]
C0Z2P8	1	At1g80460	AT1G80460 protein	[MISSING]
O82793	1	PPA3 At2g46860 F19D11.23	Soluble inorganic pyrophosphatase 3 (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase 3) (PPase 3)	[MISSING]
Q5M729	1	At1g54220 F20D21.4	Dihydrolipoyllysine-residue acetyltransferase component 3 of pyruvate dehydrogenase complex, mitochondrial (EC 2.3.1.12) (Dihydrolipoamide S-acetyltransferase component 3 of pyruvate dehydrogenase complex) (Pyruvate dehydrogenase complex component E2 3) (PDC-E2 3) (PDCE2 3)	[MISSING]
A0A1I9LTP8	1	CYN CYANASE cyanase At3g23490	Cyanase	[MISSING]
Q9LTM0	1	CYP71B23 At3g26210 MTC11.12	Cytochrome P450 71B23 (EC 1.14.-.-)	[MISSING]
Q43735	1	PER27 P27 At3g01190 T4P13.12	Peroxidase 27 (Atperox P27) (EC 1.11.1.7) (ATP12a) (PRXR7)	[MISSING]
A0A1P8ATL1	1	PHYLLO At1g68890 T6L1.7 T6L1_7	2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein	[MISSING]
F4I3G8	1	At1g55880 F14J16.13 F14J16_13	Pyridoxal-5'-phosphate-dependent enzyme family protein	[MISSING]
F4IZU7	1	HY2 ATHY2 ELONGATED HYPOCOTYL 2 GENOMES UNCOUPLED 3 GUN3 PHYTOCHROMOBILIN SYNTHASE At3g09150	Phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)	[MISSING]
A0A1P8AXC2	1	CCT1 ATCCT1 At2g32260 T32F6.22 T32F6_22	Phosphorylcholine cytidylyltransferase	[MISSING]
Q8GUG5	1	At3g10050	Threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	[MISSING]
W8PUJ0	1	AT4G32410	Cellulose synthase (EC 2.4.1.12) (Fragment)	[MISSING]
P11574	1	VHA-B1 AT57 At1g76030 T4O12.24	V-type proton ATPase subunit B1 (V-ATPase subunit B1) (V-ATPase 57 kDa subunit) (Vacuolar H(+)-ATPase subunit B isoform 1) (Vacuolar proton pump subunit B1)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
O64753	1	At2g34890 F19I3.12 F19I3_12	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	[MISSING]
A0A1P8B9M1	1	PAI2 MOP10.13 MOP10_13 At5g05590	Phosphoribosylanthranilate isomerase 2	[MISSING]
B9DG77	1	At5g65110	Acyl-coenzyme A oxidase	[MISSING]
Q9LU95	1	At3g25960	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q9FM66	1	At5g55720 MDF20.16	Putative pectate lyase 21 (EC 4.2.2.2)	[MISSING]
Q9LM93	1	DPMS1 At1g20575 F2D10.6	Dolichol-phosphate mannosyltransferase subunit 1 (EC 2.4.1.83) (Dol-P-Man synthase1) (Dolichol-phosphate mannose synthase subunit 1) (DPM synthase subunit 1)	SUBUNIT: Component of the dolichol-phosphate mannose (DPM) synthase complex composed of DPMS1, DPMS2 and DPMS3; in the complex interacts directly with DPMS3. {ECO:0000269|PubMed:21558543}.
B9DGP8	1	ATP5 At5g13450	AT5G13450 protein (Delta subunit of Mt ATP synthase)	[MISSING]
Q56Y32	1	At4g37770	1-aminocyclopropane-1-carboxylate synthase-like protein	[MISSING]
Q37001	1	ACS5 ACC5 ETO2 At5g65800 F6H11.90 MPA24.15	1-aminocyclopropane-1-carboxylate synthase 5 (ACC synthase 5) (EC 4.4.1.14) (Ethylene-overproduction protein 2) (S-adenosyl-L-methionine methylthioadenosine-lyase 5)	SUBUNIT: Homodimer and heterodimer. In vivo, the relevance of heterodimerization with other ACS enzymes is however unsure (By similarity). Interacts (via its C-terminal region) with FEI1, FEI2, ETO1, EOL1 and EOL2 (PubMed:15118728, PubMed:19017745, PubMed:18808454). Interacts with GRF3 (PubMed:25122152). {ECO:0000250, ECO:0000269|PubMed:15118728, ECO:0000269|PubMed:18808454, ECO:0000269|PubMed:19017745, ECO:0000269|PubMed:25122152}.
Q9FG34	1	PER54 P54 At5g06730 MPH15.9	Peroxidase 54 (Atperox P54) (EC 1.11.1.7) (ATP29a)	[MISSING]
Q9SUB4	1	ACA6 At4g21000 T13K14.160	Alpha carbonic anhydrase 6 (AtaCA6) (AtalphaCA6) (EC 4.2.1.1) (Alpha carbonate dehydratase 6)	[MISSING]
Q8VYC4	1	At3g13180	NOL1/NOP2/sun family protein / antitermination NusB domain-containing protein (Putative sun (Fmu) protein) (Putative sun protein fmu)	[MISSING]
P93008	1	RH21 At2g33730 T1B8.4	DEAD-box ATP-dependent RNA helicase 21 (EC 3.6.4.13)	[MISSING]
P10797	1	RBCS-2B ATS2B At5g38420 MXI10.14	Ribulose bisphosphate carboxylase small chain 2B, chloroplastic (RuBisCO small subunit 2B) (EC 4.1.1.39)	SUBUNIT: 8 large chains + 8 small chains.
Q9FY49	1	LKHA4 At5g13520 T6I14_50	Leukotriene A-4 hydrolase homolog (LTA-4 hydrolase) (EC 3.3.2.6) (Leukotriene A(4) hydrolase)	[MISSING]
Q9C6Z3	1	PDH-E1 BETA E1-BETA-1 At1g30120 T2H7.8	Pyruvate dehydrogenase E1 component subunit beta-2, chloroplastic (EC 1.2.4.1)	SUBUNIT: Tetramer of 2 alpha and 2 beta subunits. {ECO:0000250}.
Q38933	1	LCY1 LCYB LYC SZL1 At3g10230 F14P13.17	Lycopene beta cyclase, chloroplastic (EC 5.5.1.19) (AtLCY) (Protein SUPPRESSOR OF ZEAXANTHIN-LESS 1)	[MISSING]
Q0WME3	1	At3g55410	2-oxoglutarate dehydrogenase, E1 subunit-like protein (Fragment)	[MISSING]
O04846	1	ACA1 CAH1 At3g52720 F3C22.120	Alpha carbonic anhydrase 1, chloroplastic (AtaCA1) (AtalphaCA1) (EC 4.2.1.1) (Alpha carbonate dehydratase 1)	[MISSING]
Q96330	1	FLS1 FLS At5g08640 MAH20.20	Flavonol synthase/flavanone 3-hydroxylase (EC 1.14.11.23) (EC 1.14.11.9) (FLS 1)	[MISSING]
Q93WJ8	1	MDAR2 At5g03630 F17C15.50	Monodehydroascorbate reductase 2 (AtMDAR2) (EC 1.6.5.4)	[MISSING]
Q9SD85	1	CYP75B1 F3'H TT7 At5g07990 F13G24.190	Flavonoid 3'-monooxygenase (EC 1.14.13.21) (Cytochrome P450 75B1) (Flavonoid 3'-hydroxylase) (AtF3'H) (Protein TRANSPARENT TESTA 7)	[MISSING]
O64806	1	ACA7 At2g22950 T20K9.16	Putative calcium-transporting ATPase 7, plasma membrane-type (EC 3.6.3.8) (Ca(2+)-ATPase isoform 7)	[MISSING]
O64692	1	GA2OX3 At2g34555 T31E10.11	Gibberellin 2-beta-dioxygenase 3 (EC 1.14.11.13) (GA 2-oxidase 3) (Gibberellin 2-beta-hydroxylase 3) (Gibberellin 2-oxidase 3)	[MISSING]
P43256	1	HMG2 HMGR2 At2g17370 F5J6.24	3-hydroxy-3-methylglutaryl-coenzyme A reductase 2 (AtHMGR2) (HMG-CoA reductase 2) (EC 1.1.1.34)	[MISSING]
Q84WG4	1	At2g43360	Putative biotin synthase (Bio B)	[MISSING]
Q9FJ21	1	PME58 ARATH58 At5g49180 K21P3.5	Probable pectinesterase/pectinesterase inhibitor 58 [Includes: Pectinesterase inhibitor 58 (Pectin methylesterase inhibitor 58); Pectinesterase 58 (PE 58) (EC 3.1.1.11) (Pectin methylesterase 58) (AtPME58)]	[MISSING]
Q39034	1	PER59 P59 At5g19890 F28I16.40	Peroxidase 59 (Atperox P59) (EC 1.11.1.7) (ATPN) (Peroxidase N)	[MISSING]
A0A1P8AUZ8	1	IMS1 2-ISOPROPYLMALATE SYNTHASE 1 2-isopropylmalate synthase 1 IPMS2 ISOPROPYLMALATE SYNTHASE 2 MAML-3 SOPROPYLMALATE SYNTHASE 2 At1g74040 F2P9.9 F2P9_9	2-isopropylmalate synthase 1	[MISSING]
P29976	1	DHS1 At4g39980 T5J17.150	Phospho-2-dehydro-3-deoxyheptonate aldolase 1, chloroplastic (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase 1) (DAHP synthase 1) (Phospho-2-keto-3-deoxyheptonate aldolase 1)	[MISSING]
A0A1P8AYK7	1	At2g29310 F16P2.31 F16P2_31	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
A0A1P8ANM0	1	PAP3 ATPAP3 purple acid phosphatase 3 At1g14700 F10B6.10 F10B6_10	Purple acid phosphatase 3	[MISSING]
F4IYH1	1	VTC4 At3g02870 F13E7.19 F13E7_19	Inositol-1-monophosphatase (EC 3.1.3.25)	[MISSING]
Q9LX13	1	At5g10160 T31P16.150 T31P16_150	(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase-like protein (At5g10160) (Thioesterase superfamily protein)	[MISSING]
B9DHP5	1	At3g02875	AT3G02875 protein (Fragment)	[MISSING]
Q84WB3	1	At5g57260	Putative cytochrome p450	[MISSING]
P48422	1	CYP86A1 CYP86 HORST At5g58860 K19M22.6	Cytochrome P450 86A1 (EC 1.14.13.205) (CYPLXXXVI) (P450-dependent fatty acid omega-hydroxylase) (Protein HYDROXYLASE OF ROOT SUBERIZED TISSUE)	[MISSING]
Q5M731	1	TH1 At1g22940 F19G10.10	Thiamine biosynthetic bifunctional enzyme TH1, chloroplastic [Includes: Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase); Hydroxymethylpyrimidine kinase (HMP kinase) (EC 2.7.1.49)]	[MISSING]
Q9LXM3	1	CYP71B38 At3g44250 T10D17_40	Cytochrome P450 71B38 (EC 1.14.-.-)	[MISSING]
Q96286	1	SAMDC1 SAMDC At3g02470 F16B3.10	S-adenosylmethionine decarboxylase proenzyme 1 (AdoMetDC1) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain]	[MISSING]
O49839	1	PBL2 APK2A KIN1 At1g14370 F14L17.14	Probable serine/threonine-protein kinase PBL2 (EC 2.7.11.1) (PBS1-like protein 2) (Protein kinase 2A)	SUBUNIT: Interacts with FLS2 (PubMed:20413097). Interacts with the Xanthomonas campestris effector XopAC/AvrAC (PubMed:23951354). {ECO:0000269|PubMed:20413097, ECO:0000269|PubMed:23951354}.
Q9FYK0	1	TMK2 BLK3 At1g24650 F21J9.31 F5A9.23	Receptor-like kinase TMK2 (EC 2.7.11.1) (BARK1-like kinase 3) (Leucine-rich repeat receptor-like kinases TMK2) (Transmembrane kinase 2)	[MISSING]
A0A1P8BE27	1	HEMG2 MEE61 PPO2 At5g14220 F18O22.10 F18O22_10	Protoporphyrinogen oxidase (EC 1.3.3.4)	[MISSING]
Q9LZI6	1	At3g62790 F26K9_220	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-B	SUBUNIT: Complex I is composed of at least 49 different subunits. This is a component of the iron-sulfur (IP) fragment of the enzyme.
A0A1P8BGG9	1	MES5 AtHNL ATMES5 HNL HYDROXYNITRILE LYASE methyl esterase 5 At5g10300 F18D22.70 F18D22_70	Methyl esterase 5	[MISSING]
O23514	1	dl4380w At4g16710 Dl4380W FCAALL.10	At4g16710 (Glycosyltransferase family protein 28)	[MISSING]
Q0WR53	1	At1g44970	Peroxidase (EC 1.11.1.7)	[MISSING]
Q0WRP9	1	At4g19710	Aspartate kinase-homoserine dehydrogenase-like protein	[MISSING]
P46086	1	At5g27450 F21A20.160	Mevalonate kinase (MK) (EC 2.7.1.36)	[MISSING]
Q9SJ42	1	At2g05140 F5G3.4 F5G3_4	Phosphoribosylaminoimidazole carboxylase family protein / AIR carboxylase family protein (Putative phosphoribosylaminoimidazole carboxylase)	[MISSING]
Q9SJ20	1	RNR1 DPD2 At2g21790 F7D8.11	Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Protein DEFECTIVE IN POLLEN DNA DEGRADATION 2) (Ribonucleoside-diphosphate reductase R1 subunit) (AtRNR1)	SUBUNIT: Heterotetramer of two large/R1 and two small/R2 subunits. A radical transfer pathway may occur between 'Tyr-125' of protein R2 and R1. {ECO:0000269|PubMed:10542051}.
Q9FJ82	1	DAPB3 CRR1 At5g52100 MSG15.20	Dihydrodipicolinate reductase-like protein CRR1, chloroplastic (4-hydroxy-tetrahydrodipicolinate reductase 3) (HTPA reductase 3) (Protein CHLORORESPIRATORY REDUCTION 1)	[MISSING]
W8QPA3	1	AT1G14080	Glycosyltransferase (Fragment)	[MISSING]
O80952	1	PGPS1 PGP1 PGS1 At2g39290 T16B24.7	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 1, chloroplastic (EC 2.7.8.5) (Phosphatidylglycerophosphate synthase 1) (PGP synthase 1)	[MISSING]
Q56Z27	1	At5g17230	Phytoene synthase	[MISSING]
Q38869	1	CPK4 At4g09570 T25P22.10	Calcium-dependent protein kinase 4 (EC 2.7.11.1) (Calmodulin-domain protein kinase CDPK isoform 4)	SUBUNIT: Interacts with Di19. {ECO:0000269|PubMed:16438971}.
B3H4P7	1	At2g47690 F17A22.8	NADH-ubiquinone oxidoreductase-like protein	[MISSING]
Q56Z30	1	At5g50850	Pyruvate dehydrogenase E1 component beta subunit (Fragment)	[MISSING]
Q9C9Z8	1	VHA-E2 At3g08560 F17O14.3	V-type proton ATPase subunit E2 (V-ATPase subunit E2) (Vacuolar H(+)-ATPase subunit E isoform 2) (Vacuolar proton pump subunit E2)	SUBUNIT: V-ATPase is a heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex (components: a, c, c'', d and e).
Q9LV33	1	BGLU44 At3g18080 MRC8.20	Beta-glucosidase 44 (AtBGLU44) (EC 3.2.1.21)	SUBUNIT: Homodimer. Formation of the homodimer is zinc-dependent (Potential). {ECO:0000305}.
Q9LDN9	1	PER37 P37 At4g08770 T32A17.80	Peroxidase 37 (Atperox P37) (EC 1.11.1.7) (ATP38)	[MISSING]
F4J3A5	1	F3H F3'H FLAVANONE 3-HYDROXYLASE flavanone 3-hydroxylase TRANSPARENT TESTA 6 TT6 At3g51240	Flavanone 3-hydroxylase	[MISSING]
A0A1P8BC44	1	RCP1 MALTOSE EXCESS 1 MEX1 ROOT CAP 1 At5g17520 K3M16.90 K3M16_90	Root cap 1 (RCP1)	[MISSING]
Q9FLC0	1	PER52 P52 At5g05340 K18I23.14	Peroxidase 52 (Atperox P52) (EC 1.11.1.7) (ATP49)	[MISSING]
Q9FMF7	1	DIT2-1 DIT2 At5g64290 MSJ1.13	Dicarboxylate transporter 2.1, chloroplastic (AtpDCT1) (Glutamate/malate translocator)	[MISSING]
Q0WLI4	1	At4g30920	Leucyl aminopeptidase like protein (Fragment)	[MISSING]
Q9FJR1	1	PER65 P65 At5g47000 MQD22.14	Peroxidase 65 (Atperox P65) (EC 1.11.1.7) (ATP43)	[MISSING]
Q3E9D5	1	SAMDC4 BUD2 At5g18930	S-adenosylmethionine decarboxylase proenzyme 4 (AdoMetDC4) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 1 alpha chain; S-adenosylmethionine decarboxylase 1 beta chain (Protein BUSHY AND DWARF 2)]	[MISSING]
Q9SI61	1	ASE1 GPRAT1 At2g16570 F1P15	Amidophosphoribosyltransferase 1, chloroplastic (AtATase1) (PRPP1) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase 1) (AtGPRAT1)	[MISSING]
Q9LMM1	1	CYP86A4 At1g01600 F22L4.14	Cytochrome P450 86A4 (EC 1.14.14.1)	[MISSING]
Q0WPI4	1	At1g09420	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	[MISSING]
A0A1P8APW6	1	At1g79890 F19K16.15 F19K16_15	RAD3-like DNA-binding helicase protein	[MISSING]
Q9LTM1	1	CYP71B22 At3g26200 MTC11.11	Cytochrome P450 71B22 (EC 1.14.-.-)	[MISSING]
Q56ZU6	1	At5g63570	Glutamate-1-semialdehyde 2,1-aminomutase 1 (Fragment)	[MISSING]
A0A1P8APY6	1	UGE3 UDP-D-galactose 4-epimerase 3 UDP-D-glucose At1g63180 F16M19.8 F16M19_8	UDP-D-glucose/UDP-D-galactose 4-epimerase 3	[MISSING]
