ENTRY	GENE NAME	NAME	LOCATION
O34514	menC ytfD BSU30780	o-succinylbenzoate synthase (OSB synthase) (OSBS) (EC 4.2.1.113) (4-(2'-carboxyphenyl)-4-oxybutyric acid synthase) (o-succinylbenzoic acid synthase)	[MISSING]
O34411	hisK hisJ BSU29620	Histidinol-phosphatase (HolPase) (EC 3.1.3.15)	[MISSING]
O34450	nagA BSU35010	N-acetylglucosamine-6-phosphate deacetylase (GlcNAc 6-P deacetylase) (EC 3.5.1.25)	[MISSING]
P27620	tagA BSU35750	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase (EC 2.4.1.187) (Major teichoic acid biosynthesis protein A) (N-acetylmannosaminyltransferase) (UDP-N-acetylmannosamine transferase) (UDP-N-acetylmannosamine:N-acetylglucosaminyl pyrophosphorylundecaprenol N-acetylmannosaminyltransferase)	[MISSING]
O32146	pucB yurE BSU32500	Purine catabolism protein PucB	[MISSING]
P94568	leuD BSU28250	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) (Alpha-IPM isomerase) (IPMI) (Isopropylmalate isomerase)	[MISSING]
P39634	rocA BSU37780 ipa-76d	1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)	[MISSING]
P94565	leuA BSU28280	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	[MISSING]
P39142	pdp BSU39400	Pyrimidine-nucleoside phosphorylase (PYNP) (Py-NPase) (EC 2.4.2.2)	[MISSING]
O34598	guaD gde BSU13170	Guanine deaminase (GDEase) (Guanase) (Guanine aminase) (EC 3.5.4.3) (Guanine aminohydrolase) (GAH)	[MISSING]
P39633	rocG gudA yweB BSU37790 ipa-75d	Catabolic NAD-specific glutamate dehydrogenase RocG (NAD-GDH) (EC 1.4.1.2) (Glutamate dehydrogenase) (GlutDH) (Trigger enzyme RocG)	[MISSING]
P45694	tkt tktA BSU17890	Transketolase (TK) (EC 2.2.1.1)	[MISSING]
P39149	upp BSU36890 ipc-35d	Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	[MISSING]
O34591	acoB yfjJ BSU08070	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta (Acetoin:DCPIP oxidoreductase-beta) (Ao:DCPIP OR) (EC 1.1.1.-) (TPP-dependent acetoin dehydrogenase E1 subunit beta)	[MISSING]
P54420	asnB asn BSU30540	Asparagine synthetase [glutamine-hydrolyzing] 1 (EC 6.3.5.4)	[MISSING]
P39126	icd citC BSU29130	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	[MISSING]
P39120	citZ citA2 BSU29140	Citrate synthase 2 (EC 2.3.3.16) (Citrate synthase II)	[MISSING]
O05269	guaC yumD BSU32130	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate oxidoreductase) (Guanosine monophosphate reductase)	[MISSING]
O34916	ykuR dapL BSU14190	N-acetyldiaminopimelate deacetylase (EC 3.5.1.47)	[MISSING]
P18185	carB cpaB BSU11240	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Carbamoyl-phosphate synthetase ammonia chain)	[MISSING]
O31714	fruK fruB BSU14390	1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase)	[MISSING]
P07819	sacA BSU38040 ipa-50d	Sucrose-6-phosphate hydrolase (Sucrase) (EC 3.2.1.26) (Invertase)	[MISSING]
P54382	folD yqiA BSU24310	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	[MISSING]
O34911	ykoF BSU13240	Putative HMP/thiamine-binding protein YkoF	[MISSING]
P54304	hemN yqeR BSU25500	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR (EC 1.3.99.-)	[MISSING]
P28819	pabA trpG BSU00750	Aminodeoxychorismate/anthranilate synthase component 2 (ADC synthase) (ADCS) (EC 2.6.1.85) (EC 4.1.3.27) (4-amino-4-deoxychorismate synthase component 2) (Aminodeoxychorismate synthase, glutamine amidotransferase component)	[MISSING]
P80877	metE metC BSU13180	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme) (Superoxide-inducible protein 9) (SOI9)	[MISSING]
P12039	purD BSU06530	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	[MISSING]
O34990	purU ykkE BSU13110	Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)	[MISSING]
P54547	zwf yqjJ BSU23850	Glucose-6-phosphate 1-dehydrogenase (G6PD) (EC 1.1.1.49) (Vegetative protein 11) (VEG11)	[MISSING]
P19465	folE mtrA BSU22780	GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	[MISSING]
P21879	guaB gnaB BSU00090	Inosine-5'-monophosphate dehydrogenase (IMP dehydrogenase) (IMPD) (IMPDH) (EC 1.1.1.205) (Superoxide-inducible protein 12) (SOI12)	[MISSING]
P16618	hemA BSU28170	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	[MISSING]
P42416	iolE yxdE BSU39720 E83E	Inosose dehydratase (EC 4.2.1.44) (2-keto-myo-inositol dehydratase) (2KMI dehydratase)	[MISSING]
P42415	iolD yxdD BSU39730 E83D	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase (THcHDO hydrolase) (EC 3.7.1.22)	[MISSING]
P42414	iolC yxdC BSU39740 E83C	5-dehydro-2-deoxygluconokinase (EC 2.7.1.92) (2-deoxy-5-keto-D-gluconate kinase) (DKG kinase)	[MISSING]
P42412	iolA mmsA yxdA BSU39760 E83A	Methylmalonate semialdehyde dehydrogenase [acylating] (MMSA dehydrogenase) (MMSDH) (MSDH) (EC 1.2.1.27) (Malonate semialdehyde dehydrogenase [acetylating]) (MSA dehydrogenase) (EC 1.2.1.18)	[MISSING]
P16263	odhB citM BSU19360	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61) (2-oxoglutarate dehydrogenase complex component E2) (OGDC-E2) (Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex)	[MISSING]
O34426	speH speD ytcF BSU29010	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	[MISSING]
P94524	araB BSU28790	Ribulokinase (EC 2.7.1.16)	[MISSING]
P28820	pabB pab BSU00740	Aminodeoxychorismate synthase component 1 (ADC synthase) (ADCS) (EC 2.6.1.85) (4-amino-4-deoxychorismate synthase component 1)	[MISSING]
O31753	dxr yluB BSU16550	1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	[MISSING]
P21248	hemD BSU28140	Uroporphyrinogen-III synthase (UROS) (EC 4.2.1.75) (Hydroxymethylbilane hydrolyase [cyclizing]) (Uroporphyrinogen-III cosynthase)	[MISSING]
P54716	glvA glv-1 glvG malA BSU08180	Maltose-6'-phosphate glucosidase (EC 3.2.1.122) (6-phospho-alpha-D-glucosidase) (6-phosphoryl-O-alpha-D-glucopyranosyl:phosphoglucohydrolase)	[MISSING]
P45745	dhbF BSU31960	Dimodular nonribosomal peptide synthase	[MISSING]
P16440	ribE ribB BSU23270	Riboflavin synthase (RS) (EC 2.5.1.9) (Heavy riboflavin synthase alpha subunit) (HRS alpha subunit) (Light riboflavin synthase)	[MISSING]
O32213	cysI yvgQ BSU33430	Sulfite reductase [NADPH] hemoprotein beta-component (SiR-HP) (SiRHP) (EC 1.8.1.2)	[MISSING]
O34962	ytsJ BSU29220	Probable NAD-dependent malic enzyme 4 (NAD-ME 4) (EC 1.1.1.38)	[MISSING]
P21881	pdhA aceA BSU14580	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1) (S complex, 42 kDa subunit) (Vegetative protein 220) (VEG220)	[MISSING]
O31404	acoA yfjK BSU08060	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha (Acetoin:DCPIP oxidoreductase-alpha) (Ao:DCPIP OR) (EC 1.1.1.-) (TPP-dependent acetoin dehydrogenase E1 subunit alpha)	[MISSING]
O32214	cysJ yvgR BSU33440	Sulfite reductase [NADPH] flavoprotein alpha-component (SiR-FP) (EC 1.8.1.2)	[MISSING]
O34813	sirC ylnF BSU15630	Precorrin-2 dehydrogenase (EC 1.3.1.76)	[MISSING]
P08066	sdhB BSU28430	Succinate dehydrogenase iron-sulfur subunit (EC 1.3.5.1)	[MISSING]
O31646	manA pmi yjdE BSU12020	Mannose-6-phosphate isomerase ManA (EC 5.3.1.8) (Phosphohexomutase) (Phosphomannose isomerase) (PMI)	[MISSING]
P25814	rnpA BSU41050	Ribonuclease P protein component (RNase P protein) (RNaseP protein) (EC 3.1.26.5) (Protein C5)	[MISSING]
P42957	mtlD mtlB BSU03990	Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	[MISSING]
P42068	hutG BSU39380 EE57C	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase)	[MISSING]
O32029	yrrT BSU27280	Uncharacterized methyltransferase YrrT (EC 2.1.1.-)	[MISSING]
O31550	acoC yfjI BSU08080	Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system (EC 2.3.1.12) (Acetoin dehydrogenase E2 component) (Dihydrolipoamide acetyltransferase component of acetoin cleaving system)	[MISSING]
P09339	citB BSU18000	Aconitate hydratase A (ACN) (Aconitase) (EC 4.2.1.3) ((2R,3S)-2-methylisocitrate dehydratase) ((2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate dehydratase) (Iron-responsive protein-like) (IRP-like) (Probable 2-methyl-cis-aconitate hydratase) (EC 4.2.1.99) (RNA-binding protein)	[MISSING]
P80886	sucC BSU16090	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	[MISSING]
P31104	aroC aroF BSU22710	Chorismate synthase (CS) (EC 4.2.3.5) (5-enolpyruvylshikimate-3-phosphate phospholyase)	[MISSING]
O34981	dapH ykuQ BSU14180	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase (EC 2.3.1.89) (Tetrahydrodipicolinate N-acetyltransferase) (THP acetyltransferase) (Tetrahydropicolinate acetylase)	[MISSING]
P05654	pyrB BSU15490	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	[MISSING]
P80885	pyk pykA BSU29180	Pyruvate kinase (PK) (EC 2.7.1.40) (Vegetative protein 17) (VEG17)	[MISSING]
O34824	glmM ybbT BSU01770	Phosphoglucosamine mutase (EC 5.4.2.10)	[MISSING]
O34632	sirB ylnE BSU15620	Sirohydrochlorin ferrochelatase (EC 4.99.1.4)	[MISSING]
P94463	fmt yloL BSU15730	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	[MISSING]
P94462	defA def yloK BSU15720	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	[MISSING]
O34635	sdaAB yloW BSU15850	Probable L-serine dehydratase, beta chain (SDH) (EC 4.3.1.17) (L-serine deaminase) (L-SD)	[MISSING]
O34764	sat ylnB BSU15590	Sulfate adenylyltransferase (EC 2.7.7.4) (ATP-sulfurylase) (Sulfate adenylate transferase) (SAT)	[MISSING]
O05514	thiL ydiA ydxA BSU05900	Thiamine-monophosphate kinase (TMP kinase) (Thiamine-phosphate kinase) (EC 2.7.4.16)	[MISSING]
O34340	fabF yjaY BSU11340	3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179) (3-oxoacyl-[acyl-carrier-protein] synthase II) (Beta-ketoacyl-ACP synthase II) (KAS II)	[MISSING]
P07601	trpA BSU22630	Tryptophan synthase alpha chain (EC 4.2.1.20)	[MISSING]
P37253	ilvC BSU28290	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	[MISSING]
P23630	lysA lys BSU23380	Diaminopimelate decarboxylase (DAP decarboxylase) (DAPDC) (EC 4.1.1.20)	[MISSING]
O31717	ykpB BSU14440	Uncharacterized oxidoreductase YkpB (EC 1.1.1.-)	[MISSING]
P49787	accC1 accC yqhX BSU24340	Biotin carboxylase 1 (EC 6.3.4.14) (Acetyl-CoA carboxylase subunit A 1) (ACC 1) (EC 6.4.1.2)	[MISSING]
P29727	guaA BSU06360	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	[MISSING]
P19079	cdd BSU25300	Cytidine deaminase (CDA) (EC 3.5.4.5) (Cytidine aminohydrolase)	[MISSING]
P12011	gntK BSU40060	Gluconokinase (EC 2.7.1.12) (Gluconate kinase)	[MISSING]
P45743	dhbB BSU31970	Isochorismatase (EC 3.3.2.1) (2,3 dihydro-2,3 dihydroxybenzoate synthase) (Superoxide-inducible protein 1) (SOI1)	[MISSING]
P18159	pgcA gtaC gtaE yhxB BSU09310	Phosphoglucomutase (PGM) (EC 5.4.2.2) (Alpha-phosphoglucomutase) (Glucose phosphomutase)	[MISSING]
P35136	serA BSU23070	D-3-phosphoglycerate dehydrogenase (PGDH) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399)	[MISSING]
Q45582	murQ ybbI BSU01700	N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	[MISSING]
P03947	trpD BSU22670	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	[MISSING]
P50621	nrdF BSU17390	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	[MISSING]
P50620	nrdE nrdA BSU17380	Ribonucleoside-diphosphate reductase subunit alpha (EC 1.17.4.1) (Ribonucleotide reductase large subunit)	[MISSING]
P54482	ispG yqfY BSU25070	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	[MISSING]
Q04777	alsD BSU36000	Alpha-acetolactate decarboxylase (EC 4.1.1.5)	[MISSING]
Q796V8	hemZ yhaV yhaW BSU09840	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ (EC 1.3.99.-)	[MISSING]
P94391	putC ycgN BSU03210	1-pyrroline-5-carboxylate dehydrogenase 2 (P5C dehydrogenase 2) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)	[MISSING]
P17731	hisC hisH BSU22620	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	[MISSING]
P51831	fabG ylpF BSU15910	3-oxoacyl-[acyl-carrier-protein] reductase FabG (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase) (Beta-Ketoacyl-acyl carrier protein reductase) (Beta-ketoacyl-ACP reductase)	[MISSING]
P26899	ansB BSU23570	Aspartate ammonia-lyase (Aspartase) (EC 4.3.1.1)	[MISSING]
P35146	aroD aroC BSU23080	3-dehydroquinate dehydratase (3-dehydroquinase) (EC 4.2.1.10) (Type I DHQase) (Type I dehydroquinase) (DHQ1)	[MISSING]
P39596	efeM ywbM BSU38270 ipa-28d	Probable iron uptake system component EfeM	[MISSING]
Q45597	fbp yydE BSU40190	Fructose-1,6-bisphosphatase class 3 (FBPase class 3) (EC 3.1.3.11) (D-fructose-1,6-bisphosphate 1-phosphohydrolase class 3)	[MISSING]
P42433	nasB nasBA BSU03320	Assimilatory nitrate reductase electron transfer subunit	[MISSING]
Q06004	gutB BSU06150	Sorbitol dehydrogenase (EC 1.1.1.14) (Glucitol dehydrogenase) (L-iditol 2-dehydrogenase)	[MISSING]
P50618	nrdI ymaA BSU17370	Protein NrdI	[MISSING]
O35033	coaBC yloI BSU15700	Probable coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) [Includes: Phosphopantothenoylcysteine decarboxylase (PPCDC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (PPC synthetase) (PPCS) (Phosphopantothenoylcysteine synthase)]	[MISSING]
P39666	nadC yrxB BSU27860	Probable nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (General stress protein 70) (GSP70) (Quinolinate phosphoribosyltransferase [decarboxylating]) (QAPRTase)	[MISSING]
P39912	aroA BSU29750	Protein AroA(G) [Includes: Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase); Chorismate mutase (EC 5.4.99.5)]	[MISSING]
